"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","phenoid"
"cell12636",3.81948848728885,3.57123548097932,2.6282936045716,2.0390530119823,-0.585943724992088,-1.36226853015792,-0.824758684615537,1.23318988773658,-2.03016576827261,2.14152523303167,0.628581225670142,1.3576623885098,1.25802245865706,1.8566136540529,0.637168593769808,2.08320536421112,0.534125655775919,0.201365231544751,0.713901843183348,-0.0198254214768492,1.99089310534874,2.14920556616247,"CD4+/CD45RA+/CD25-_Naive_T"
"cell12689",3.74999715059653,8.89899309555559,-0.843368535805258,-0.869482797687233,0.31379723833308,-4.21878690119395,1.36072174538635,1.12339351416797,-0.211986719268144,-1.19240837361657,0.592112885992237,0.314285259819625,0.861514478703172,-0.466605433741803,-0.338988930763447,1.13061169825112,1.35801266943385,2.23210186597028,0.39542877961883,0.649244312618988,3.41349764656025,0.817791785934468,"CD8+/CD45RA+_Naive_Cytotoxic"
"cell12692",4.73202045659411,4.45525760413623,2.63346865656071,0.785593977222733,-0.384622872729955,-5.58916192663787,1.49898689079134,0.949875789311833,-0.0170881126055064,0.295383622710201,1.64137029436195,-0.627874525446361,2.42558689548289,-2.2341134219176,0.442271649891928,-0.596557400959809,-1.88383056720229,0.693672905838516,1.52930041703625,-1.05422104683582,-0.0800347055732191,3.64071294287567,"CD8+/CD45RA+_Naive_Cytotoxic"
"cell12696",3.13278840756407,1.98900813009243,1.72964405419474,3.60717653250943,0.0288409241218658,-0.729112804058011,2.9245934783227,0.583074128087517,-0.430499883893468,-5.74859055405796,-0.482286491553603,-3.08333229260143,-0.605092421089086,0.650866838253097,2.29742551128168,0.299652050417486,-0.551040858322071,-1.23443945149766,0.674721131337461,0.555719516618261,-0.731682878655331,-3.72014292042868,"CD4+/CD45RA+/CD25-_Naive_T"
"cell12697",4.8751152037676,2.36152059050556,6.22640087639893,3.81162349993923,3.01154293671169,-2.31100819046171,-0.803847608919918,3.49211606951885,-1.21390213599615,-0.807570486733546,0.519555268773007,-2.3945993726999,-0.884818418209035,-2.25208475699599,0.71886849337918,1.46716537782191,0.906170182101947,-7.73237808443524,1.05985229579844,0.169039522703784,-1.25934692156551,1.61710479761139,"CD8+/CD45RA+_Naive_Cytotoxic"
"cell12723",3.46506319936372,4.83497463626085,2.90894328682627,3.00852722338676,0.70835605373157,-2.90790569122969,1.45656243256416,2.26411585527382,1.74698892888604,-0.917107766389766,0.857279485422644,-0.634547736500411,-1.01319134217722,1.34073439794326,2.58850850068945,2.35319728605079,-2.22590897217164,1.79627639534601,1.02866857010331,-1.22817385542524,-3.08699126933861,-1.22556448151588,"CD4+/CD45RA+/CD25-_Naive_T"
"cell12727",-43.9852437575902,-3.10525247779194,2.22306983726453,2.0017693665931,0.960953937157557,0.917052390859816,0.492136022517817,-0.291093982299516,-0.419152408138252,-2.13119969381506,-0.167502479933508,0.188349103699402,1.32516036212319,3.57300519153067,0.374176012104945,-5.14771562426549,7.05018409934534,-5.5061306000592,4.34768024936629,-2.10976525662319,0.69034311433778,-3.08466801858316,"Dendritic"
"cell12856",-2.3317188048101,1.7465154017749,-17.0948964980522,-5.17145071690585,-3.74701287836209,4.11788373895235,1.62489814981098,1.12267709547421,2.48502820866127,-4.76923053773052,3.4409794973518,-0.318409208095963,-0.190443065055924,-1.85832945793629,-0.837499902779235,3.75722085301604,1.42564276956164,2.09810539301187,-0.943645226236336,0.798215356907892,-0.111785863656275,-0.67106801396685,"CD19+_B"
"cell12943",-2.24883132159419,1.26359403468673,-17.5511873674063,-1.26487013508195,-5.01190060588496,-0.78040751089825,0.045383810905309,-0.721495910733266,1.06211139199216,-2.10780249221404,-0.175078119629118,2.06481927824,0.81154103158637,-2.13253219469406,1.29743966542992,1.41618922402345,-2.17850970326021,-1.60632147198574,5.50138851510578,0.0734805085798654,2.98454261401901,-1.15740816181909,"CD19+_B"
"cell12954",5.13723358084233,2.99560921584148,-0.854354017826561,-7.81327318415061,3.84914372052517,-7.68886170794698,-1.43749864919328,-7.15113856107137,1.40952881793801,10.1514211844035,-0.23616437796825,7.75646239028179,-5.44002209815129,-1.22420984573057,-0.405595285997661,5.18916071556207,0.301098529750502,-2.22913285492667,-1.82973164214744,3.26462468845328,5.0322950975656,-1.70776574515819,"CD14+_Monocyte"
"cell13090",-2.40294059819237,6.33858374923258,-15.1601620189758,-4.08186050184555,-2.92671675914944,2.26949240010608,0.927694744204698,0.356197135710559,2.74694047837015,-5.50265311178585,2.46360348289827,0.933079008456197,-0.750231663605509,-1.40263070527907,-0.594120526405336,0.561936260952846,0.0709145250278811,-0.432867746538015,0.574657555016834,1.28697243433267,1.66745093773204,-0.137741810687302,"CD19+_B"
"cell13264",3.07210935708325,4.31167918806195,2.41404232273111,8.28970729947186,-1.98280821574932,10.8432844100246,-0.379024905553987,-1.61631626109108,-0.665637698996877,1.52127595033947,2.74330443040581,0.276855094445135,-0.498892445666971,0.664177810509851,-3.1147120526637,1.78351572155789,1.4575227941396,-0.832815999952881,-1.20817378436477,1.37063550334555,0.540010245204703,-0.0565591266544169,"CD4+/CD45RO+_Memory"
"cell13409",2.99342829662036,0.672834657175012,4.54254054998821,6.99540496503203,-3.10316849736159,9.07368100160182,-2.77610460043012,-5.03548416882584,-4.83570047823914,3.28016074630179,-3.22301872240021,0.899575376576906,0.0720336227295296,-3.14305388592702,1.1940080727038,0.568120059229734,2.94333600551909,-0.138949981425381,-1.2917161433367,1.22034045911426,0.894591827143173,1.50539652304557,"CD4+_T_Helper2"
"cell13591",4.34063502658787,7.41961216819139,1.07747311121016,0.671428851316358,2.18224564345927,-3.8464968832867,1.6069399361871,2.68797271004294,-1.65702370895785,-3.0081375066795,1.51205797860709,-0.223937607960478,-0.759745442845065,-0.746831969591919,-0.869160840531432,0.699012187113783,-1.10550524763052,-2.00692150780938,1.48167557536514,-1.2093011953554,2.65489954888964,2.52694239967123,"CD4+/CD25_T_Reg"
"cell13713",5.66302521735128,3.31520782730883,6.55258896107642,3.0099608988107,-0.433816397191695,-5.74337237219945,1.81887697546794,1.3581556970954,0.417093464357642,0.958521628318821,2.16831273969902,-2.01779586684823,-1.40330487544118,-0.755360152200096,1.02761862647999,1.49986771567978,1.22477553665889,1.97098822641112,1.11514879428157,-4.16688766253997,3.67875849004314,2.86235749681467,"CD4+/CD25_T_Reg"
"cell13791",7.22341619324867,-1.21289163096978,8.18275079885245,2.11094450031638,2.49405517671661,-7.00204891057717,-1.50034053281014,6.57858088442824,4.28105165029128,-0.462935424108492,-3.05525208927397,-1.2656048740993,-4.53095230841613,-4.99426935263802,3.99872604533294,-1.56583944023551,1.00224964818157,-1.84179738096601,-2.21416637054204,0.17201635766208,6.84002415288594,3.57271755253101,"CD4+/CD25_T_Reg"
"cell14086",-38.0994670378885,1.87346820859409,-0.810594168141535,-1.39643626601877,-0.284339995175017,-0.0892786552767389,-0.210720425331613,0.0136053114098507,-0.601820013551913,-2.46064920155526,-1.07248620396484,0.672280675349484,-0.198371316162893,1.63316551946168,-0.0886624065198045,-2.53988391542571,3.78508444515977,-3.02302000873914,1.97874362171026,-0.834112724322022,0.111955092905759,-2.7212383111565,"Dendritic"
"cell14087",7.66458370397525,-29.3328169569061,-1.74896447220262,-4.7312130277295,14.9548499818426,7.17604476194697,0.273804757607825,16.3047510339748,-9.75205560340585,2.58804655548136,-3.45596680977955,9.31045912657214,-1.7888577758606,11.5362931131603,-10.2833288002526,3.27240136537803,-6.61491665098972,-0.561156526336766,14.359244730613,-6.56458727840981,4.90061676918337,-19.1727537354094,"CD8+_Cytotoxic_T"
"cell14215",3.98053735240616,-17.9553552348241,-13.8193573850542,2.78343928157076,-3.70925150724751,-5.60929599687943,-1.40459813886902,1.18916220337306,2.64878648590347,0.636848197681196,-0.701034147019625,-0.550407748931891,3.34160621394358,1.92439920047814,-2.00892459935451,0.332509579497609,-2.29630414656333,-0.433942032055332,-2.50009863914552,-0.93614356748949,-1.95038095847247,-2.55797662996398,"CD19+_B"
"cell14405",5.30419862412816,3.11330150175633,6.09267939351033,2.78124128653801,1.51431252468883,-3.40302418578325,2.34484269099393,4.15370538301079,0.512625698506453,-0.0585637355920712,0.795600198353337,-3.44558308795743,1.78863722829526,1.6215281985906,-0.917855013157891,-1.34100874923588,-1.2077199955064,4.84615238145504,-1.0547402425943,1.77266237869044,-0.562654571407323,1.74997574656113,"CD4+/CD45RA+/CD25-_Naive_T"
"cell14449",0.941977973841718,10.8409780516615,-3.72440466584804,-0.569388811430325,-1.33931428471727,0.342467934086349,0.0136689426590602,0.680936680841753,-0.0405525887243771,-1.08607962100483,-0.604872577774312,-0.563977499100201,0.204145753503028,-0.518523101919415,-0.171335727881076,-1.49132228243048,0.676902374286456,1.11655171600678,1.23482821488741,0.623218594635713,0.316337524376451,1.8279590389941,"CD4+/CD45RA+/CD25-_Naive_T"
"cell14520",6.03077968760291,-4.38576494288424,9.03142840919748,6.01143840163957,3.77831306560991,-3.2528187840434,1.21943377600281,2.52600581126686,1.61881581429922,-2.21605273842807,1.81220435180521,-4.69238364675704,4.67049397041494,4.53699876740736,-2.02877457400967,-3.16269822278594,-0.0962567857739544,-1.25963316097256,-0.323392472038007,4.18661185888083,-2.73591885215372,-2.37699376592538,"CD4+/CD45RA+/CD25-_Naive_T"
"cell14918",3.11071571030812,7.35739003063914,1.27956985252045,0.464909492237829,-1.58599411184203,-5.94880072797895,0.538498496913484,5.07975034142302,-0.979767788448574,0.884514210660074,1.68921407756462,-2.14379143807708,1.38084578802382,-1.35931591200628,-2.85780542795563,0.454309749325534,-0.260666833915022,1.28887801738295,-0.0608228880263384,-1.23586156331473,2.08549977234428,0.36108398285008,"CD8+/CD45RA+_Naive_Cytotoxic"
"cell14924",3.80413064136021,8.98050135239575,2.77192303686541,-0.210921907572303,0.0353919023497528,-4.98569795605964,-1.8124850688865,5.16658619711642,-1.65055638587794,-1.48094551294643,0.910683837642978,-4.76023789282281,-0.241557073651816,0.343961107161759,3.30669146358449,-2.90603681929979,-2.54460484340772,-0.256439477892527,1.9173257716856,1.20042857736513,-0.623014378930749,0.681299246004298,"CD8+/CD45RA+_Naive_Cytotoxic"
"cell14935",1.58998675882325,8.81289480878579,-0.351255063205367,2.27103831859592,-1.80703005344497,-1.45135583813012,0.286033900418582,1.25376372239026,1.39838021160817,-1.16044272718085,0.32304949066976,1.30104496696148,0.77611663566826,-1.35509072410018,-0.240386912361549,-1.31666554711063,-0.940829372768077,-0.802979975329142,-1.01684592514724,0.957649973105707,0.205468479188866,-0.965789399585496,"CD8+/CD45RA+_Naive_Cytotoxic"
"cell15236",2.71063767785936,4.08742672681878,0.668027584734039,6.8427291100782,-3.00302001338685,13.4799659274588,-1.02861339212772,-4.47908197995199,-1.65737794026146,3.87353244277718,0.255194326876679,0.735715013304728,-0.757421071316535,2.93893147443286,1.00190521547955,0.214871999325984,-1.15802477891753,3.23430802484812,0.0741611302128036,0.374810943897284,0.87320829514739,0.726058080742248,"CD4+/CD45RO+_Memory"
"cell15270",2.06917183044293,1.01366939305689,5.23176833302001,9.33553012718096,-2.88751811391609,15.8744246023836,-1.85367845010223,-5.22036187593378,0.429744855802543,4.56503043919464,-3.323704289276,-0.405991581907751,3.11626155320026,0.19054859033598,0.436683718183993,1.68132060755334,-0.067859725482986,-0.745352397863612,-6.02099561410842,-1.55966222695909,1.4201197704548,0.982718492252902,"CD4+/CD45RO+_Memory"
"cell15319",1.30131563035732,2.61316455340874,1.2547643015322,4.57709194492012,-5.17003296416444,10.1819748184015,-0.3360873444725,-5.2228845424779,-2.39007081293849,3.9840473048453,-0.542024974787054,1.61286670211675,0.508479895958675,-0.22927240919989,-0.270622784650154,1.31502546853159,-1.97426164070619,-0.585197894130041,-0.596248617792667,0.851626889119409,0.180321375646728,-1.08756050581355,"CD4+/CD45RO+_Memory"
"cell15561",8.50659266836571,-33.3081740087886,40.2907886501236,-56.4964590853627,-69.953146387647,1.26618274634385,39.5645841500005,-21.357818454156,-87.5163132555052,-16.8764292896048,11.1522405477514,-1.64058316551094,-22.0061361492912,4.62683902666628,5.22395497976762,-4.01495259636177,4.63969819728851,-4.66278988162661,3.09972890651704,12.32945874908,1.9870692182235,-4.92570931455102,"Dendritic"
"cell15697",3.70427709254964,7.49391220551892,-0.0241058622066948,-0.0266674755659843,-1.03363008424604,-3.30828220848165,-1.30883200561121,2.14313192111243,1.31455094615008,-1.7492204205024,-0.309816188099077,0.270373926252144,-0.795246707633934,-0.306312689293255,0.265264273439824,2.02959326817848,-0.632122454311706,-0.546072217031489,-0.724332289744857,1.1687591966523,-1.96688515334864,-0.990363914384532,"CD4+/CD45RA+/CD25-_Naive_T"
"cell15805",2.1750483540647,6.7509034073143,-5.10810715542986,-8.08028219856806,3.74449737083716,-4.27208306592478,-2.26728849007065,-8.74633504991424,0.361183087265193,6.188839707161,1.090673123097,5.84655400226397,-2.36386360206535,1.14471226674131,0.957876260688774,-1.48967986671373,-1.60213667820498,-2.34274860062294,-1.42759681660878,-0.235254020303957,0.917875404247837,3.07227090609518,"CD14+_Monocyte"
"cell15833",3.63577225263917,7.54550962025616,2.45712387616688,1.10830916545955,1.42916907704162,-6.02890962485563,2.20409804267488,3.76511735914817,-0.168082253693815,-1.84312552911469,0.117042886672459,-2.51760634230675,1.44890733222997,0.348968464307097,2.19134727430312,1.31751037180627,-0.427778557968041,-2.75052634541139,-3.66429955880041,-1.91134038375511,2.10069332952321,-2.17992703467562,"CD4+/CD25_T_Reg"
"cell16004",-0.789572046992379,13.101242065343,-5.68380922990835,-3.01742825745121,-0.70678114083647,-1.03717740668131,1.08191282442968,1.33767468748154,0.0271910497148749,-1.69372387230765,1.16906436222644,-0.886145246206564,-0.844822760349941,-0.992022785998822,-0.266662614635764,-0.780736390753079,-0.415186512196972,0.452030387870889,-1.50693213047844,1.41867673392625,-1.14744940010338,0.00776140813513162,"CD4+/CD25_T_Reg"
"cell16121",4.37558175795854,4.90210357944535,4.13591498079837,2.01722488887409,1.47324510361411,-5.30211068726177,0.0992626533060901,2.81116799308232,-1.85481123376473,-0.747447204693351,-1.0052410768342,-3.53036284638535,0.145402053769133,-2.29708574127723,-0.718685273833542,-2.00109186729782,-2.37058249717413,-0.404181663006255,2.06639716004223,2.42104347342145,3.60683612920911,-0.842424660930944,"CD4+/CD25_T_Reg"
"cell16276",7.29010876823846,-30.5887551178484,-0.0014303713022851,-2.86783873340114,16.0641700566993,9.7635203128437,-2.35674369014815,8.49857461270365,-1.37661301609048,-2.91389967528288,-1.46365188439813,0.457641936254557,5.76297605449777,10.6458667872357,9.89550696158864,-10.1988683665744,-2.52200377555125,-7.26514917428486,4.36262461773139,8.73818801304563,3.52507168059805,8.98120475168023,"CD8+_Cytotoxic_T"
"cell16524",4.36428110101891,-13.4018473454269,-13.5555657643024,-6.07378374335096,3.37807799920098,3.6994447887452,1.28175896336094,2.83090980468559,-2.34434676171839,-6.22607762473583,5.53427781460413,-1.37817869868239,0.496451950310408,-0.918142415149989,-5.1743652882785,2.08066794879588,4.48774891210812,2.95994424404391,4.48198056411252,-0.228523443786066,1.99395323212503,-1.67154044853059,"CD8+_Cytotoxic_T"
"cell16737",0.360132834688031,-4.7879287985328,-8.14342653719188,-11.7124278858088,10.6886032685665,11.7884808956711,-1.43760866131222,-2.17910218319986,2.09408767042953,-4.64177878158617,-1.25189763679714,-9.41889562972415,2.02118401175917,3.91996334058855,6.56910918697427,-0.384661035881005,3.54372320937431,3.45511099971617,-10.3653274245369,-1.92226346784753,-1.05726160319514,2.44624590515731,"CD8+_Cytotoxic_T"
"cell16779",5.02621033857152,-10.9931484589644,5.90031611301855,-12.1476103053803,11.448403291867,-0.867373267433205,-2.99717561359009,-21.7100204346802,7.42626187100755,4.9753759678771,-1.84291245445799,22.4786106341425,-14.0440995596305,7.56935508294225,-8.62653360268524,-6.77152333047549,0.973621957103943,6.54144312758834,-12.308129749908,-5.86129042426596,-14.8975240644244,-21.2536110768941,"CD14+_Monocyte"
"cell16892",4.02995150886015,2.7768356657046,-3.65269381820198,-7.67254350140085,6.06224290547226,-6.47886066477464,-2.22113811711161,-9.88818371308161,1.42651323043577,8.9864452423441,0.341737643504961,8.9323498461851,-3.42612718495887,2.01140773255642,1.11537575115846,1.48419809608475,1.3644621903996,3.22221512772603,-2.86009673806484,3.70474268978249,0.893680474543604,-0.536614231098389,"CD14+_Monocyte"
"cell16946",0.95078160549957,9.08759532000359,-8.93585893169084,-7.99219595098446,2.32911810527578,-1.28827691728199,-0.593994914187567,-4.66803021144434,1.00250864892832,2.04656285744547,-0.0753222943784143,2.91587081167257,-1.6163169405972,-0.136398159130144,-1.1525749839545,1.81671675619098,2.14971151447417,-0.170981828982616,-0.0986507385723946,0.553200939003791,1.23197779304126,-0.18665316204265,"CD14+_Monocyte"
"cell17205",-2.84902288448239,3.6242380012334,-16.4481605482517,-4.46431162323006,-2.6830164133328,2.85096412817376,-0.190988849227083,1.95740609842351,0.735468978991133,-3.96280264840774,1.66847575015874,-0.545602641183943,1.30699895174541,-2.15704460730765,-1.03335427967925,1.31416742907081,-0.823766862840847,0.395456407877269,-0.616297847095078,0.636385439444574,-0.55771669302965,0.698274793624668,"CD19+_B"
"cell17357",11.4027222038326,-31.7393381962672,9.76095607755422,-19.6601088829912,37.8736621135668,9.92412407809914,4.76251969249851,-29.0484739973635,-1.50786389193828,29.9126894013289,61.1989261740549,-66.2532370277177,20.1144011780893,-43.7716755784291,17.2680565332671,-0.495912865348069,-0.190547509943614,-12.8141451646684,20.7113319690221,2.90964797584952,-11.5053627437165,-16.4921010505049,"CD8+_Cytotoxic_T"
"cell17628",4.30141039863886,2.87665918284313,4.00939662895766,1.85391107834328,-0.573148578156501,-6.50097106496991,1.98628679206895,3.41328179493132,-1.6286856596728,-2.7109063863451,-0.563546865887812,0.552742471677722,-0.802213820772727,0.658528445355775,1.84970680954366,-2.46925574891939,-0.811928070313498,0.522240018863601,-3.37076193631425,-3.57500450133895,1.92473215921378,0.868143006048792,"CD4+/CD25_T_Reg"
"cell17699",3.35188688037081,2.55907354010701,-3.7634863964458,-7.37224250628055,2.74315383539073,-5.52847819580069,0.159481126112509,-6.12668513634129,0.725414424387058,7.08149885269883,1.86611556543525,1.08305587536804,-3.61845242383029,2.57609067409679,-1.08717259890575,-1.75969277560414,0.780906995915416,1.75135173417333,-0.580777002514719,2.99673591668959,1.69144442576462,0.0168175313979528,"CD14+_Monocyte"
"cell17767",0.929294612419631,3.50817028593798,-0.379034621633536,5.08223880337929,-3.5374854095998,9.85710203062346,-2.27672734400519,-1.61493496728246,-0.866627970224343,4.13614182967496,-0.714507181231596,1.09079295577037,-1.05018754931262,-4.57458106013471,-1.73435942701647,-1.85177602242638,0.549241024605144,1.37826173895173,-1.5073182434776,0.987391283493104,-3.31278072512655,-0.596895105833233,"CD4+/CD45RO+_Memory"
"cell17842",-1.10243486111323,0.698193702593188,1.49811105012477,7.46083426983829,-5.90787532423538,15.1276118059515,-1.58122664933701,-4.81555501258938,-0.754379225353187,5.05512778440993,0.0917609938469287,3.17977379766946,-1.17607075397849,1.1035021245862,-1.66430252292311,-3.83332108520741,0.587433449184372,1.47955509365982,-0.171268478109111,-1.9851383340424,-3.27363989826278,1.79431919847102,"CD4+/CD45RO+_Memory"
"cell17920",2.36082288376195,2.35748035858383,2.39502360419567,5.49418179944624,-3.28326448384803,10.5730352762157,-2.7705294448251,-1.24868730653268,0.965745628489469,3.36714991833389,-0.63297697014683,0.596575372832326,0.132069850477643,1.31002302175873,0.56196139827353,0.743238066755742,-0.839406344501762,1.33459627414784,-1.00204404707278,1.39175165054719,-2.16409475587636,1.40997031950754,"CD4+/CD45RO+_Memory"
"cell18015",3.74046443455334,7.79452164255899,2.32301852904614,1.24849458117125,-1.37390034253048,0.826327836365821,-0.794298400302558,1.15072496139031,-1.77189611955482,0.408557099445329,-0.39101487477634,0.773447015362848,-1.68947534817618,0.344832345524108,0.842155062963866,-0.662126879645098,-2.03381825265838,-0.217917485085548,0.481890644803017,1.83191832306523,-0.591436472983374,1.04679830421244,"CD4+_T_Helper2"
"cell18055",1.49462451784533,-5.66945171961178,-13.613484152417,-5.97864950879549,-3.6916904358528,3.9370813534887,2.56461920709955,6.77819138758216,-0.117344316424392,-6.75308811217225,1.98427540151249,1.11954003216186,-1.25818356475008,-3.67676565998529,-4.01830985229162,4.49678938594537,-0.361881252922308,0.366444128717287,-0.063230392648576,4.58567467137123,0.594477621463167,2.16042836541265,"CD19+_B"
"cell18188",-1.79839922756021,4.8555401843075,-15.2694688710931,-4.63054953763815,-4.49612230264829,0.348076996294978,1.27383177436809,1.86635141480548,0.720357040871538,-6.51768526051315,0.111110176422352,-1.03973184003238,0.582416445103281,-2.35970984439923,-0.842799157461791,0.654687531519181,-1.98694152440522,0.270779734969397,-1.60406213269978,1.02314325771125,-0.200226841529403,-0.351316212755626,"CD19+_B"
"cell18334",3.05056404067646,2.39601415620633,-3.42139715778326,-7.59626703313887,5.42053954996363,-3.53255099062279,1.72056747916429,-6.25669468316249,2.81911763892717,5.33167654917601,-1.36964907045505,7.34736911587262,-2.6027495968522,-1.47414068841338,0.429808251042104,0.61123490010614,3.27044589968657,-0.339602012449447,0.915924983489128,2.98549672698393,4.28903526957744,0.970160162440787,"CD14+_Monocyte"
"cell18344",3.57052912647447,-23.9224698999572,-16.1067184179509,9.33460902633597,-9.38595192104121,-4.97510327210411,2.91479826698337,-4.37150361438934,7.60838704249281,-0.526749768323048,-0.117702310193781,-2.4951789549354,-1.61717867020892,-1.7753587508086,-1.77031576928589,-1.38611258927022,2.09080615799327,-3.45523953570709,2.19410868865188,-0.934145875050668,-2.39391208135162,-0.939659111951121,"CD19+_B"
"cell18460",4.1008459037403,2.93323374078808,-3.32481776855219,-10.4088445071267,4.02563765624826,-4.92976272425333,-0.258582046500878,-7.79554749874855,-1.1360722156674,6.09949788993998,1.77535337279803,2.94332936160016,-3.6520522826225,3.67063325809279,-0.501479155156001,1.70786689110721,-2.63251684757343,0.785715354185485,-1.43746246644096,-4.2392027768722,0.242714197683012,-1.79525435714172,"CD14+_Monocyte"
"cell18552",3.05206620231308,6.5974317692747,-4.50680725606172,-8.30559511775679,4.4335065362926,-2.25456612203287,-0.0485975695092612,-7.6475839137227,1.62078550123585,4.83247140035026,-2.18264608245365,4.96643640755239,-2.87165397203188,0.424775801055298,0.148032738854988,2.32621462269661,-0.798748863848439,-1.1885965027017,-2.40404948834478,3.57480734059129,-1.31921453460094,-0.587833967636427,"CD14+_Monocyte"
"cell18859",4.06517056515993,5.26222739824273,3.95851445533361,3.40925882727771,-0.941140495680741,1.6616374470216,-0.795671418483325,0.703322328729014,-2.05108039331306,-2.51705779321353,0.0780883251371726,-4.94130988837954,2.00531750931225,0.609978789256674,-2.05484141055548,0.259704704384402,1.71889177023157,3.76112285210269,0.369416885394046,0.176585803924176,-2.16256642441362,-0.41465802259283,"CD4+/CD45RA+/CD25-_Naive_T"
"cell19255",-0.583434470451083,0.991843636595322,-15.6800278883647,-5.17672538088271,-2.2116289389171,3.38390975573616,-0.128493144938867,5.06860196557146,1.39256273479879,-8.62882789972335,2.15438695796094,-1.09623608567037,0.874675575865627,-0.360127564230256,-1.02896136823111,3.25542109321741,0.413804145322643,-2.49251304540914,-1.32265406702644,2.87064202801595,1.81460416268467,-2.27880376043923,"CD19+_B"
"cell19648",2.71266124055556,3.11220902131095,3.34733984742828,2.12625111547116,-1.43465847921899,0.159513694010909,0.647179717052277,2.47626548063109,1.41916507804464,-1.66244611798096,-1.83790158514428,-2.14830459513874,1.0695333419561,1.33874667788169,-2.76513869596468,-0.591748558743423,3.21168364490615,-3.76346822622453,-5.48994071388377,-1.6579393946113,1.12483166131143,-4.09840471966975,"CD4+/CD45RA+/CD25-_Naive_T"
"cell19805",2.70297821618022,8.83321022841122,-0.522355141971653,-1.42895644332032,-1.31948998979903,-5.07732453714807,-1.35652514992141,0.30460407732183,-0.309758251787493,0.0175555418905211,0.519159819677574,-1.42935409593858,0.998006561102544,-0.687433434080175,-1.81233306016784,-1.88812368188277,1.55519695348782,0.500513520714086,-1.27815259374593,0.337362880056859,3.72250003220223,0.92958246068177,"CD4+/CD45RA+/CD25-_Naive_T"
"cell19878",4.71967700702826,6.70807209549768,3.22105317122338,-2.17024846233185,0.345991078980792,-5.32583900564411,1.45200886475041,3.17874685338899,0.905746885793597,0.774645014268312,0.598495026981597,-1.58027383960404,0.0585226526465581,2.87158716907283,-2.25560452687223,-1.60920023189862,2.48004317600434,-0.573464276081634,1.76967538430927,-0.864384043055932,0.563171884941312,2.08443688977611,"CD4+/CD45RA+/CD25-_Naive_T"
"cell19891",-53.1206147174808,-5.18380696541491,7.29972000313708,-0.988074541510399,0.809271727036725,-3.18163214406219,-0.678039207731507,0.178988794459288,0.693783717007692,2.50793197932836,1.58363558468898,-1.77014140598907,-0.103566085749623,-0.636943231711005,-1.24093552603416,4.90226260733254,-4.9394961484874,3.73289770094959,-1.24016352791774,3.08839732411214,-1.79454929645529,2.12860701756546,"Dendritic"
"cell19907",5.2955512347314,-27.5942363844968,-14.3515135527609,11.7905994986597,-8.30814562564387,-11.9830921046298,-1.72753457386673,-6.38411502633813,0.677980309372977,4.80785102416255,7.43209058344667,2.48795131774164,0.326454384891199,-3.47449882299061,-4.08869180327907,0.0999404911422822,-4.31170322243204,5.79608416235142,7.08741143990541,-8.83712074172518,5.37814927780977,11.6156969852771,"CD19+_B"
"cell19947",2.87099378988696,5.58916437905481,-0.229859441262858,-0.213364041925357,0.201349774358758,-3.01610205760603,0.442832827577634,1.54495324551757,-0.641735973663067,-2.7434445976908,-0.14273679740954,0.315501136957198,1.29749240125305,1.2026516170654,2.01052181342391,0.481962588119246,1.20635652558774,-0.152263492792386,1.03548320971094,-1.68969356950312,-0.918625800805833,0.224732399177447,"CD56+_NK"
"cell19978",-0.144133746797179,-0.234354288457841,-18.4081577444091,-3.35270038069514,-2.83756367992937,2.92540179561156,0.531479397102122,2.3244237459236,2.24826725385826,-5.59678565048639,0.689572672151653,-1.19261233632961,0.767632500187768,-1.54861100706983,-1.08153397237797,-1.40083404913971,-1.93839014205857,2.25071994089227,-2.87224024843583,1.26137093364236,3.63301382086033,2.88511514877535,"CD19+_B"
"cell19980",2.89051781098451,8.46454706509529,2.00571455807076,-0.588469306211274,-0.283781989583675,-6.80843114371642,-1.74687976586854,3.53466332360598,-1.06353549610744,-1.38183244703334,-0.640985239190189,-0.978923358621467,-0.644395670865567,0.0378256218614669,1.16338896502145,-1.05937836985604,-2.04364452323345,-0.423761186718002,-2.73960558526454,1.37400561389276,1.43700102136295,0.26595459450247,"CD56+_NK"
"cell20002",4.09340938947852,3.60276852353929,1.83309373436029,2.22929133499573,-2.0729447327073,-1.61882805064487,0.453792592254332,1.51618909993308,-0.275744188424223,-0.103746792536409,1.2967623486945,-2.80387934064269,-0.857033558188852,-2.82155755104207,1.65019099506731,0.842176599572802,4.50762417130208,0.917959269953623,1.65144706764372,0.402045641547019,-1.71176792066095,0.11347558682837,"CD56+_NK"
"cell20112",4.68757355801676,-23.6381262945882,-15.7876849639929,9.27377182014649,-8.66041504886893,-6.8895343868822,3.35086421127783,-3.59638854892182,1.62598743765253,-1.78989431981168,-3.0299191237488,0.500104364848173,0.0167330274838882,-0.569353147280492,1.66991055757181,1.72210171029118,0.553227944215046,-0.918352748047772,-1.37020470982578,-3.4084037036021,-4.76360621640227,-2.598737365532,"CD19+_B"
