"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","phenoid"
"cell16004",-0.677912448530702,12.6091499562548,-2.79337917636462,-3.44642400119929,-0.963455976518681,1.37250127571636,0.12952999124532,-1.15212301473677,0.310235989641239,-1.84296721846413,1.11221410096103,3.50917387525727,0.367980363851075,1.36019078711496,-0.999470642399923,-1.15022825541629,-0.387599750750988,0.347199454131413,"CD4+/CD25_T_Reg"
"cell16276",-5.73060283770569,-35.4509892080886,-9.073548215393,5.57226412369196,-6.13332098744124,5.71652096420371,4.22703579905525,10.7697465351076,-4.07034086900606,-0.26993516970351,17.4013021928546,-1.01300676169611,-15.1889524586693,-52.1889656298787,27.4234340672043,20.0067150820466,-1.3980096195046,-6.10319499524494,"CD8+_Cytotoxic_T"
"cell16524",-4.74587438005563,-12.6682527870567,-17.4942354170567,-4.44560455275836,-3.75648951788857,3.3329921437539,-0.518017026349914,3.65831494804032,0.120852157786066,7.16482427317153,8.81092931944089,3.85138038199045,4.85084186570285,-1.58538822566877,-0.289141100725204,1.06740498490529,-0.0774149905621611,4.53518621905283,"CD8+_Cytotoxic_T"
"cell16779",-4.51898585837044,-14.6616826555723,2.68705059629729,-0.163815361379592,-20.6779988264448,8.59726421674161,-21.4521787064333,1.95111467410713,-28.7077717247188,-4.0520431221498,-38.950476289936,-34.7899350909363,22.8150401804528,-31.6801466954807,-8.02868873777534,-53.6290516716511,9.90225233254518,24.6740181982856,"CD14+_Monocyte"
"cell16892",-4.48360897384605,2.12450167979112,-3.61737352512149,-1.05720772951849,-5.74509970204094,4.90123951019285,-11.7989281021166,-2.34013609188833,-4.90281132436872,-1.22210708462796,-7.61938852768887,-8.2590284628998,5.48669520598801,-3.06461244579207,-5.46222123481907,6.31042629426534,0.563597064860236,-2.59526708185502,"CD14+_Monocyte"
"cell17767",-1.42511752202534,3.47524442268445,-0.203516674369314,-0.806373259429572,1.88156050158832,-1.10306655476683,10.3882088058957,5.76423113660005,-3.17745837916888,-1.28287254223043,-4.96769143420652,-2.38019823400651,0.887893013124498,3.19853983964298,-0.39177142717871,-3.35505875722652,0.65168111888331,-4.03939733915332,"CD4+/CD45RO+_Memory"
"cell17842",0.351108231209831,0.516481348517949,1.34762143498711,0.559764411241594,4.77041902336579,-5.66835055556305,16.0093965757146,9.15636291089336,1.70836562983595,-2.31132396016525,-9.14696596747943,-0.990943032589905,-5.05111224869542,2.14644161124961,1.84016697921513,-5.54144636321776,-0.250174474161644,-2.20424735042725,"CD4+/CD45RO+_Memory"
"cell18055",-1.64746854616982,-4.57107287952926,-14.5605943818348,-9.58573887824017,-1.35997932524873,1.94657080496568,1.66110817358272,-1.05475873561611,2.6691269934525,-0.474989111610039,9.30066643077673,2.07685495636313,0.497366056908048,-1.97343290192671,-4.66055904397325,1.22454409805169,-0.908579290791527,1.61205797139902,"CD19+_B"
"cell18188",0.850787713064966,6.86269180800498,-12.7466088652313,-7.26711529132155,-1.69413217818428,-0.89433781559466,0.249787007996432,-2.24435453165394,-0.242763367118432,-1.79930951226105,5.34285869887882,0.934393302488382,0.957544344759153,0.976195833755701,-1.40741741913938,-2.04808952139103,-0.0499324078256503,1.25369858256574,"CD19+_B"
"cell18334",-3.27608741885733,1.50407281479828,-2.1803182508662,-4.3631818561014,-7.3731820619738,4.02659447888525,-9.08624349609206,-4.66878434230454,-1.80734642814215,-3.47479551932781,-5.57240244289165,-3.91671719710833,6.97480504208923,-3.7167000890563,-7.45361847794005,6.82034979031148,1.57042751477003,3.33554055801294,"CD14+_Monocyte"
"cell18460",-4.70601841583174,3.09070020584221,-2.41001710386177,-2.70063465604577,-6.27222872036382,4.08159235314534,-9.9742656732239,-1.54460451679092,-2.44145157090419,-0.77081833167116,-6.0141743082679,-3.4441509780756,-4.99623201499333,-0.367107991219987,-5.07357688026076,4.72170474365277,-1.22521442471197,-1.55184704187155,"CD14+_Monocyte"
"cell19648",-2.82932656474297,1.9175662087653,3.75630350586185,1.77494271884239,2.52239974215857,-2.44160265368685,-0.200340771158755,0.782121636785877,-0.0749669610170872,-5.40555737943179,3.56345387754032,-2.85719750483844,2.8063508644547,2.10568955360003,0.350987189032879,-0.573039099263582,-0.0887072791350947,3.33543257910761,"CD4+/CD45RA+/CD25-_Naive_T"
"cell19805",-3.79633373517304,8.41730340021471,0.797647735868064,0.00691206834003576,0.876542188561632,1.38010619550535,-3.67761089588804,-1.05958431382485,-1.01285577615122,-0.71254305911141,0.266799146615321,2.86693005558193,-2.22336792952889,1.62103444670857,1.27594744395281,1.1568001662343,-1.1316838339832,0.130557787662883,"CD4+/CD45RA+/CD25-_Naive_T"
"cell19891",53.5508682274215,-1.98353315712821,3.95940394329833,0.994702296214674,0.351703748158162,0.105656737458683,-1.25040358877733,0.656181898714199,-0.321071070996955,1.20403775751857,1.11332540657232,0.589181570490222,-1.6933652618431,-0.110679920403273,0.351994840585605,-0.764243008611526,0.952423083656902,-0.822332672484553,"Dendritic"
"cell19907",-4.26841532054906,-26.9538028070225,-24.5694229981969,2.57026730997314,18.0823842779011,-21.062392579396,-9.88595658982721,0.994522698831521,15.9800562254388,27.6158671169244,-9.47699472353566,2.33140937294154,16.8703593530716,2.02265352006231,21.1538743788995,8.2292672985282,-29.067551869709,36.3251277148266,"CD19+_B"
"cell19947",-3.63620957698891,5.23196168590046,0.279967817807467,0.484974630689482,-0.546923859012777,2.25002613224216,-1.36062385735973,-2.28444923825447,0.601877334759178,-0.812068458361276,1.03045614043634,0.867089488821155,-1.10197895619498,0.0761507325443848,-0.430323212937717,-1.89692765250367,1.08365651167578,-1.26433492629402,"CD56+_NK"
"cell19978",-0.71134258240706,3.19849610716294,-16.1920148428332,-8.09050436783274,-1.56608067468418,-2.34905485527735,0.748577058060113,-0.184009922666886,0.515972835047028,-1.14352564590899,3.27985737957815,0.838315471529677,2.13543774483664,1.02240095665988,-1.38356405405202,-1.93774897389327,3.43745559297966,1.75475706464047,"CD19+_B"
"cell19980",-3.46550013904815,7.55036302581307,3.09980235233658,2.41426793707553,2.09804452454299,2.21763929447131,-3.72274888756969,-3.11548525854448,-1.30204974846002,0.549885939355392,2.27856321698449,3.86466148841461,-1.7279287354404,-0.0729189878388418,1.62397678289818,0.145428161988094,1.8692318494261,1.55612150939129,"CD56+_NK"
"cell21483",-7.65895896667944,-10.2271268749007,16.6475087763189,12.4249201051539,4.44113775315569,-2.08017579922674,-7.58104338522081,6.58361797453554,-5.3219254243365,9.4296605469288,2.05422365674265,5.94254224491165,5.5066184504756,-19.548037845519,-13.2967573107742,-19.5082113511304,-7.24406849433369,-2.96224500728891,"CD4+/CD45RA+/CD25-_Naive_T"
"cell21588",-4.88457543528806,-0.313790320233898,9.69669899760682,8.55533428913813,0.939577292141722,-0.820043853016925,3.32832849973924,-0.315528426363474,-1.45542013857729,0.711483602920767,1.72011093384856,3.76416447397736,-2.02050414010707,-2.8414650404286,-3.38010612487359,-4.18144895229943,3.42219861497993,-1.46579453684318,"CD4+/CD45RA+/CD25-_Naive_T"
"cell21612",-7.48372213789088,-35.6291088097271,-9.306656001205,7.01289370069287,-14.1191242731713,18.7225916806944,8.1768434629476,12.8570686724919,-6.26551911088288,7.49050284348647,5.07559542826711,-6.97274003023347,-30.7242356626155,-40.0109557750017,24.4237164087999,16.8389136151461,36.8078517841297,10.0300611849004,"CD8+_Cytotoxic_T"
"cell21618",-4.8318254215827,4.37020509085559,5.83212851815187,3.86458656363823,2.18570565222882,3.01883824983584,-3.76718893241464,-3.20038903352451,1.05662726831669,-0.973061206482637,0.869024135603763,-0.881303738888207,0.375927335863768,-0.714586982494064,1.47641297852493,-0.19879263012307,-2.63679485841064,-1.11949335450004,"CD4+/CD25_T_Reg"
"cell21719",-5.36220803852917,4.91926606407933,4.78422241762584,4.06799160552879,2.92931924356484,1.84727679344172,-1.40688617239273,-1.54460301464556,2.3352685437295,2.91267439888435,1.37674334690207,4.99833889710152,0.85916616700996,-1.4339679491561,4.39363864323513,4.16035725480944,2.04435888172473,7.84396765263018,"CD4+/CD25_T_Reg"
"cell21863",-6.85927138852614,-48.0399931062648,-17.967291390191,9.33008417238588,4.34249106450154,26.5459386677525,-16.671033854842,48.1300055072413,75.2552494523592,-42.0929233772643,-26.8252190488516,20.3546139896221,1.75422343043664,17.1992951204204,13.3125208490681,-16.2367999241083,16.0829831310779,-8.58417497506048,"CD8+_Cytotoxic_T"
"cell22096",-3.1982214909397,2.49021085089802,-1.36623573136284,-2.61460640451448,-8.4849904753141,4.94481857981105,-9.75802692500682,-2.00840761371677,-1.55536236415226,-3.60387580675726,-7.64791378281525,-7.62404761685614,3.11576794726611,2.95773053287024,-0.343880550580508,10.8392959210425,1.09648237270927,-4.14386142030177,"CD14+_Monocyte"
"cell22227",-8.35784498920072,-13.7803030955787,10.1555729661516,7.17017781839543,-1.35456239003269,2.65979273693978,-18.8400198178606,-2.35854756714127,6.05318580349807,13.7463623737491,-18.9811965312011,-5.78696412197758,-2.87139320461339,7.26671663053472,9.90464971551437,19.401964820148,-9.58970195342207,14.8989824343151,"CD14+_Monocyte"
"cell22236",33.9257400181399,5.27018890813623,-2.83402520243877,-1.2849821500472,-1.28267910365991,0.834991497696012,3.64867554610138,1.19097027027395,-0.0262343570485935,-1.5067050176623,0.673934193786309,-0.307063815126366,-0.186276025117567,0.508630061597559,1.64889957304566,-2.91268515260748,1.06900714237096,2.68861636462476,"Dendritic"
"cell23341",-0.691443306155224,9.18979324401538,-9.61198653513454,-6.5562117927828,-1.69798203429428,1.2809590071529,0.0392801065263904,-1.46352969959745,0.0499166921513046,0.189259079616263,5.93560182181289,1.28103308707458,-1.07242848614625,2.54748549260615,0.482312776409569,-1.5394331987672,1.07080404616622,1.83926675640793,"CD19+_B"
"cell23371",-3.26965452883121,6.52301097817122,1.71142409517193,-2.06768887086594,0.948637975239846,1.68106116848548,-2.39306082356096,-2.81076129717108,-0.818101616523831,1.71456072168823,-0.0999737595760446,0.209348899173821,1.04285068205973,2.32114237406343,1.43382042000673,0.953790426566917,1.02393978548129,-1.52721111903616,"CD4+/CD25_T_Reg"
"cell23444",-5.03527252212766,5.08579258161678,3.5100126380104,-0.692747510997579,3.70910372242969,1.89902512761711,-3.66205615695861,-1.82087076288394,-1.09616969580889,-2.18288258471886,-1.76379107117909,4.11635315495875,-0.0251736194684336,0.764147539204981,-0.088443364884716,-1.95447762350349,-0.886990484645023,0.938157934901191,"CD4+/CD25_T_Reg"
"cell23449",4.4518570571693,3.50032103773282,-17.1050710128184,-8.53167017785563,-3.99389372536449,1.05605224254425,3.29845668771697,-0.139911456063792,0.970536787662304,-0.0170944728374802,6.44898481368296,2.43727724452942,1.74989561933142,0.00215814221519208,1.17386597494731,-0.936650682518451,-1.08279916622061,4.74087316924325,"CD19+_B"
"cell23474",-3.03499017211295,1.76129736100046,-0.292631254602154,-2.58071992501289,-7.52564228175859,2.56258933227717,-4.30112549645292,-4.56366281210557,-0.822440349018396,0.7825186886138,-8.41895976132559,-5.01157645962815,4.93582374008579,1.40321584208687,-3.67460161639074,5.59985360106747,-1.90286634682875,1.84263359443721,"CD14+_Monocyte"
"cell23518",-3.96777440277497,9.40619355502121,0.367728826406147,0.519932479577564,1.53514366640466,0.602083968158288,-3.31948966312024,-1.08456989386334,-0.673612802731174,0.10031783145947,1.65412242332855,3.81572889477193,1.58784378599886,-0.295043739975207,0.67220476624654,-1.64724581659903,0.301160945948766,1.84545903764072,"CD56+_NK"
"cell23529",-5.97597547164471,0.726236581393769,8.40911354070043,1.24303464429311,5.64485027917497,1.90439900143796,0.232843118643172,-1.44514092185446,-1.27894481884894,-0.220954463056786,-0.222551729975372,5.82508626921715,1.50357031258878,-2.1176383856877,3.84626824482267,-1.81030908862836,-4.38450736824767,2.86950192317371,"CD56+_NK"
"cell23744",-11.513838766806,-46.345675809135,30.5972861953042,17.5116565366723,-91.6202316207145,-64.1999043547254,10.3782371577017,-7.22195717959955,3.05653137958338,-9.87624690175384,10.9427711868494,29.0381526167909,5.16907012587621,21.1102915621681,-8.93946283769808,0.784542010570144,12.3045854037343,9.02673797157559,"CD14+_Monocyte"
"cell24172",35.3986406135716,5.55600370893023,-2.37739713467955,-1.02881681460342,-2.05986462639424,0.119464827459989,1.86394743229787,0.916551587015981,0.215194858064453,-1.60803468590973,2.33581969199178,-1.21500031474527,-1.25882621719956,-0.0306509322150002,3.98672006910211,-3.24163478675841,2.3635158247107,3.75293353788376,"Dendritic"
"cell24668",-2.04229405677474,0.683886677303635,1.74633612935263,1.87322437396793,0.506898325378889,-0.41416015108146,7.20697504748714,3.62889452862905,-3.01958396530408,-1.51581159541634,-4.35658766763097,-1.98457836975147,0.476546208346249,-0.717604565024375,-2.47900671612973,-2.74916671827059,-1.20718583577647,0.621070472915443,"CD4+_T_Helper2"
"cell24709",-1.06299651177544,6.69277268499071,-0.283718228260383,-1.32337765981199,1.69113902350876,-2.38047012996587,6.65464413356749,2.60046347198277,0.113558947782448,-2.42864357495814,-3.12926351617168,-2.84926715336369,-0.837070372762685,-0.317818261484223,-0.346859802214707,-1.21406160739899,-0.265107420121503,-2.52446631500615,"CD4+_T_Helper2"
"cell24712",21.0497991021798,-4.46128538141365,7.03572029470302,0.596187340722421,3.12422096532338,-5.1379508898525,4.73259809680827,5.52310863368339,0.0919543920945583,-0.144632920604828,-0.803233776471735,-1.04616132426075,1.42755769861542,-7.03196419915399,-1.54694956835597,3.67978758279172,3.73009596148182,5.08536718118949,"Dendritic"
"cell24774",-9.80040452194871,-56.1738220408362,-9.5547505531986,14.9724200568714,-4.67276541785968,53.9632031859063,57.4366882825247,-79.2851187381614,4.01248938081169,-2.80024530649915,-17.4716502502846,10.396964646994,21.9032322434332,10.4443307301953,14.5278166098809,-5.92581408661171,4.92402456152604,-3.48537880938784,"CD8+_Cytotoxic_T"
"cell25006",-0.269175126522094,8.57588878259237,-11.8989269140416,-5.70440520078306,-3.14825448400513,-0.159316072239184,1.26421097789669,-1.78960409058375,-0.121178410097015,-0.465539359677085,5.910214488215,-0.881607643318263,2.04266902789467,2.26701934275401,1.46179293909876,-0.0505922427395245,0.10060515117278,2.27923171039827,"CD19+_B"
"cell25161",-2.29609789826928,12.6121443678604,-5.44625340249651,-5.20178512905755,-1.7845376800839,1.98101896206236,-0.328665865687307,-1.46823173025913,0.261418326148702,-1.00945893181792,2.56142850029336,1.82317121095223,-0.164441888994622,2.87721095259618,0.0861636435810109,-0.141688186930139,0.853724472055505,-1.26459524442009,"CD8+_Cytotoxic_T"
"cell25264",-3.08863170849817,-23.7676243480474,-21.1544891922166,2.60629266583514,13.0871713497348,-22.7764949622689,-2.40746161129744,-13.6228966728471,6.89903039752708,16.4554652797923,-6.82232020455478,-0.754191976212811,-1.68230917548556,11.0851701683579,-4.85360183658433,15.3003358226717,11.7243865404984,1.81969664398566,"CD19+_B"
"cell25429",-2.27441364280303,2.36982751396649,1.64986712910202,2.05464103952506,3.16366330354401,-4.8923692183385,10.2136665479284,3.6112573030684,-1.26394687749983,-2.16083805939357,-3.50169759114053,-4.42874242152728,-1.71088895575213,-0.358541560499777,-0.621039300016063,-1.89456278734473,-2.58314762490221,0.950379176425229,"CD4+/CD45RO+_Memory"
"cell25516",-2.57771672384178,-0.618888400971645,3.37406404181254,3.03994710391203,1.81011556711081,-3.9786208284782,8.35861911158604,7.17498080450872,0.44017298189962,0.132455100893927,-1.02782183046015,-1.66575541570659,-1.27764149304963,-0.728023393740872,-2.4543303113135,-1.37405318278258,-0.786269787149953,2.06531345701227,"CD4+/CD45RO+_Memory"
"cell25646",-2.40549440578193,7.62103547302693,0.332620372622393,0.221182799304704,-0.464281199077814,-0.92844434674384,1.50459073567789,0.354833596532236,0.342029328219927,-1.58753917328561,2.27380385850608,-0.251089552289312,0.560733598175568,0.575238438883572,1.66838916366413,-3.57245421104242,0.101212645315293,-1.39372376469975,"CD4+/CD45RA+/CD25-_Naive_T"
"cell25828",-5.24625883756164,-0.241856640733884,6.50377983188876,2.87711203275986,-0.648536098187607,0.700027153624623,-3.49985100589438,-0.957510115510469,-1.56160777817466,1.94890929282595,2.25263727104308,-0.275404694578757,-2.11146283267098,1.49191648109652,-0.828281421889683,-4.62867560605265,3.22252513889198,-0.658459102193129,"CD4+/CD45RA+/CD25-_Naive_T"
"cell25867",-4.59361058106636,7.39183737455162,2.07786032770205,-0.146798389029708,0.902856999004022,1.84650481186551,-1.19921482858402,-1.01813652735354,-0.456881580382727,0.924448388176142,-1.54393454112459,1.11570422097355,2.57829488996278,0.382784846178926,0.167298100260439,-0.771101175490041,0.909979388712945,-0.19683042031971,"CD8+/CD45RA+_Naive_Cytotoxic"
"cell25873",-5.12719110602018,7.74782333388769,4.74072353856984,1.95375602184549,-1.45212932339163,0.617216225946659,-4.13317862308003,-1.84814694924707,-1.31979690375233,1.43796701499469,2.22354007225049,4.20076925819613,-0.633228000141277,0.295287829206483,4.05892097031941,0.593624105536497,-0.15324714859713,-1.82099209971463,"CD8+/CD45RA+_Naive_Cytotoxic"
"cell26500",-3.87322178925628,5.0829476608665,3.69966485821914,1.83035614263238,1.99580822999603,1.5113792244448,-0.930653675002496,-3.96344064256797,0.778592166038316,2.54990448877777,0.792763035819761,1.13913043843257,1.77061337211737,-0.382689672225499,1.30785963161489,-3.01292850706835,3.56650090475739,0.0433538534047355,"CD8+/CD45RA+_Naive_Cytotoxic"
"cell26507",-7.06574343857752,1.40197685657715,7.42594085026219,4.15764247886947,3.35848345965963,1.16324822982718,-3.45459002132578,0.336818720569801,-0.0986156964061175,4.19712692340311,4.7406866465181,6.55765085657624,-0.793066705927424,-4.09560716207046,0.798429420650631,-7.1828533286297,2.32328946035582,5.00057750615034,"CD8+/CD45RA+_Naive_Cytotoxic"
"cell27434",-1.12309744964071,4.65034894015991,-1.16464180522993,0.84823650806665,0.552462602346563,-2.41019424654141,8.70881894970149,2.18098619454564,-1.2106819989067,-4.38192721198064,0.329968613338946,0.0685922055162803,1.58874375348079,1.17523809119721,1.7067020811715,0.267634601401947,-0.324702115398113,0.769341163683513,"CD4+/CD45RO+_Memory"
"cell27521",-2.61959339547794,1.00154721080623,3.13369097931881,1.11635501495371,3.86995224012339,-2.48939026947949,11.1697743650211,4.61406860804688,-0.111194629902671,0.756354021705737,-9.38293020733255,-6.30843448021537,-0.359455465392213,1.63662629118964,-0.532419228518652,2.69013177492314,2.35855335003324,0.856638400059172,"CD4+/CD45RO+_Memory"
"cell27843",-3.94719435253369,4.60514554375672,-3.61396770484035,-1.98814626635273,-6.21662561710476,1.60269556436192,-9.43903861888989,-2.96253470533784,-2.03623706981722,-0.47428074285592,-8.12231638891103,-5.25409757007395,8.27129623691967,1.94412821053419,-6.3822436201232,8.28481316568346,0.947606533897807,-2.82568361610745,"CD14+_Monocyte"
"cell28001",-4.04379337109626,4.76890357503031,-1.97352793779311,-3.4403205271166,-5.45678290990507,2.10633737727399,-10.763630296833,-3.29630673609765,-1.79990909365895,-2.93463363248538,-5.05032393643058,-5.34255138206881,2.07084327538336,1.61193162012198,-1.93349994419922,2.94576339995216,-3.497015475181,-4.74320767496191,"CD14+_Monocyte"
"cell28240",-6.26218609683642,3.21346902755936,4.89756465261314,3.94763548451432,4.58727354887938,2.47254617681929,0.0187066171873276,-1.61144367594448,2.20748999279487,2.82007082618667,0.69072085735799,0.866918723406761,-0.174657048136643,0.32876325249462,-1.15492052647632,1.41999837042315,2.25922990779233,0.325037604368317,"CD4+/CD45RA+/CD25-_Naive_T"
"cell28486",-3.96809568528884,8.64109724144775,0.331100277122154,-1.70756871424169,-1.20678975618725,0.703787789427654,-1.57656987592564,-1.42804835581091,-0.253720342237021,-0.12304737064756,-0.201243820130118,2.56852884199535,0.3190599259427,0.333320264547298,0.877685878514946,1.53635549857482,1.82731839166314,-0.65017127649035,"CD4+/CD45RA+/CD25-_Naive_T"
"cell28624",48.8240691706357,-1.6061437236618,0.909290481450809,0.887721589714592,-0.249269154693741,0.0408084407813666,2.07880440653708,-0.498820356011903,-0.881955174398241,0.239758224660138,0.375799769149309,-0.870366532642401,-2.38265428914513,-1.74948367233982,1.84718679435364,-3.23905075569347,3.2157861663546,1.99138530906302,"Dendritic"
"cell28647",-5.2652226944041,-18.6200688673765,13.0267599420696,-11.2887332757974,-3.16172530167398,13.6975809126264,0.171279434629948,-4.11582594536042,-6.17271980550734,25.9670458718468,-21.1079468441563,-15.3295651824472,-86.8829427091752,42.4331836794656,-10.593300929513,-13.1344078247754,-7.23412460391353,10.9284464310569,"Dendritic"
"cell28757",-5.27238861929033,4.50512682322778,3.87078424953276,2.15618598167403,3.35196227622344,1.00225089844059,-1.76428001374025,-3.2484095532353,-1.8245121298042,0.697262906397118,0.574975739507744,3.55569616350646,-0.936121302856101,2.98524695993122,-0.575724178401299,0.502379018096721,-1.63667657867796,-1.40722890502343,"CD4+/CD25_T_Reg"
"cell28927",2.95448356808664,10.6507494629402,-4.76950162022881,-5.9233152534998,-1.10803533762981,-1.81467589786399,6.04350445319948,0.968024567829271,-1.158683822423,-3.72953787451299,0.0183439916792885,0.466722421411301,1.63362787429129,2.61757517890999,1.9796073971167,-2.53715188548678,1.87829932431941,1.31468155900528,"CD4+_T_Helper2"
"cell28964",-5.27317031796797,4.0734005208878,1.76970307876039,2.46055275441258,3.06640667360972,2.45198377474341,-6.26922325782351,-3.09128307648532,-0.108038633967304,3.56012009323238,2.0269822128474,0.956003117694511,-4.14700852447191,4.00234251918314,0.218092867743277,-0.957274670986416,1.18703359590608,-0.984122890298108,"CD4+/CD25_T_Reg"
"cell28973",-2.60616794698231,4.32969818123306,2.58724803163284,-0.0261763064405599,1.67749711465209,-0.455450692188282,3.8570823510522,2.24445826009097,0.361769624521125,1.30347238402658,-2.87226127055447,0.352256692154746,-0.511035872791448,0.385013906393185,-0.901640716516612,-1.70017235693739,-1.08798906126182,0.706641134229445,"CD4+_T_Helper2"
"cell29618",15.6552799777089,-0.255163184986103,6.86581783356612,4.49140502602805,0.669771103723735,-0.990081034917042,-4.59694302095669,0.686479000611421,-0.582640618442947,1.89789589690291,1.78354306064144,5.23923361752187,-1.60021167686293,-1.1929352083268,-2.21288054589753,7.21621684228485,-0.0111786872879047,-3.38076020283227,"Dendritic"
"cell29642",2.17249797218269,7.09828192870628,-13.9529690615795,-8.06372407101944,-1.73008686280505,-0.150942458608959,1.61883780476831,-1.81970326354108,2.86626813680125,-2.29568946206068,4.70328195024561,-0.714304988684587,1.20046608550643,3.14627405941788,-1.7648881073175,-0.791983059748029,-0.730238043479725,0.912161619673306,"CD19+_B"
"cell29877",2.17083532742571,7.21666569584142,-13.6494507745535,-7.10978889926259,-1.64229923155909,-0.775254246127666,0.999704079061119,-0.081964824418397,0.415754276929231,-0.489153475711782,5.62635456951369,1.41350099739914,0.536174951130162,0.703083909069799,-0.951530323276625,-1.12253322241603,-0.115089097298985,-2.48309604168255,"CD19+_B"
"cell30022",42.4670738279515,1.19608381652622,-0.746867868631817,0.172841557413802,-2.52551930820893,0.7461235300937,1.87950352097095,-0.257940336052761,0.330021782749894,-0.829626727520208,1.7992461182114,-0.332222220432513,-2.49900288024658,-0.965645931550502,3.08016375987011,-1.19743030648866,-0.237772675821659,3.80898018936717,"Dendritic"
"cell31083",-8.63178550354119,-7.04123544238703,16.27831142774,13.6982397926065,10.8745933557636,-0.488909939155781,-8.73912445892821,-2.36707311810537,0.137510497454184,1.91191963943509,1.91634909737942,8.88053467315308,-5.88902360572196,-1.62160163168007,17.7286925207725,14.6966403876369,-6.04151960615929,25.7139601855482,"CD8+/CD45RA+_Naive_Cytotoxic"
"cell31088",-5.16058921966114,3.68714907502992,5.63412216444362,0.100119167051331,-1.59971311586852,1.85766233675098,-3.71675054605036,-1.37504503413895,1.56177573451338,1.75808994004011,-5.28894975098824,2.32148700180923,-2.80137435770025,-3.37498023671905,8.41689017103841,-4.1974106338393,-3.11761776611901,-3.52417064705919,"CD8+/CD45RA+_Naive_Cytotoxic"
"cell31202",-4.95617740164873,5.70601600100101,2.46772749716339,0.589012622038307,0.898285846538334,-1.47573419305648,-2.88756248606389,-3.39984595447265,0.832409633365059,2.83736219113136,2.69144161112801,3.774971677952,2.02809364543484,-1.15904865522963,0.11189586019525,-1.91153804089141,-0.195392722094099,1.00595731860515,"CD4+/CD25_T_Reg"
"cell31283",-1.62830439307584,-3.67370578392995,-18.873586740067,-8.24229392622868,-1.66075634061558,-4.71197248094166,-1.79882553375496,-1.66182456611591,-0.630180477961872,2.34680980417063,7.52301340449008,1.13319968635628,0.604189106122541,-1.29191233266883,-1.21976554570266,-5.53172934587947,4.65869069744793,-3.8082909236707,"CD19+_B"
"cell31487",-5.23648540690943,3.28841699742002,2.47327997270063,2.73047238113342,-0.412277794373255,-2.22761597706825,-1.89877379111632,-1.8963320811012,1.01986937412523,-2.42380190835947,4.20471236795331,4.12308310966755,1.78626128501929,-1.43096686617849,-0.541704673920879,-3.05688785656035,2.33210479557657,-1.21605795444949,"CD4+/CD25_T_Reg"
"cell31512",0.192020881880361,0.88570128599458,-19.1276264600001,-9.70677231810311,-2.62568168686989,0.34843393212547,1.80347636621163,-1.66561005081116,-0.263513959801036,1.15647322169547,6.27610022308939,0.00364099683744616,-1.07196893131256,-1.15577849943103,-1.82394064639557,-4.14622213861349,1.16796067006447,2.577590924801,"CD19+_B"
"cell32944",-5.32594408291221,3.58242757834639,6.38153443154231,3.92612019779028,-0.636950226722968,-0.0758099804858837,-5.55988311498187,-3.08658598321549,0.186233702406825,2.70145562770516,1.57476987542195,3.99355023610283,-2.72707862291423,1.56530224690601,-0.228099560782921,-1.26153605951572,4.52854021733504,-2.28505733972165,"CD8+/CD45RA+_Naive_Cytotoxic"
"cell32957",-8.6450239796004,-8.48430535785973,19.5687337494432,12.5481407782602,2.97386581481261,7.54689724500609,-10.5158596675871,-7.16747908848674,4.7336861188201,7.46198990422654,1.39407829701686,6.94113643083277,-5.00545107442925,-8.85511910399614,3.10103837591339,-3.23189806935225,1.83160174389098,19.6650336398787,"CD8+/CD45RA+_Naive_Cytotoxic"
"cell33677",-1.47695685187683,12.3371774792565,-2.90958127787129,-2.17496199418827,-0.776314987634973,0.836432761005743,-0.743764552849538,-1.03526164919942,-0.229726242272035,0.017965530968542,0.701153544147606,1.93570945338466,-0.0281697931400379,1.33643267536857,0.443354966860845,-1.2395903036084,-0.231849056834493,0.0710007453905385,"CD8+_Cytotoxic_T"
"cell33804",56.7641792369561,-10.3325858435781,7.15319207559237,4.79712278339484,2.24423008742753,-1.62821255971183,-5.46504557660393,0.587317952333048,0.0781087991576957,0.333245810172978,-0.508616159825234,-1.28320887746024,5.16380418075785,-5.56677280806305,4.19082477571666,1.18714020634859,3.53755022412274,13.4789798883674,"Dendritic"
"cell33930",-6.26781548038514,-31.868794898551,-8.82649864225924,2.85549998368815,-4.5427553652912,22.4038047897678,4.98356847346699,8.71623126095099,10.1476944058518,0.664699588363499,18.4122691146259,17.2972439915541,-3.77560032595655,-6.75111682614816,-67.9834095742951,-10.5039017477747,-18.5046082021235,-0.975145458003126,"CD8+_Cytotoxic_T"
"cell33952",-4.99650527565478,3.82150127544211,5.02895007121706,0.0257733277515705,1.90960160858997,0.313887710887149,-1.21042296588437,-1.13210367984264,0.842344317830902,-2.90675587044076,4.07686615130883,3.53135546799291,-1.78458477407237,-2.13934676647113,2.2624516112696,-0.446517377065456,2.2419963172326,-1.29213798117317,"CD4+/CD45RA+/CD25-_Naive_T"
