"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","phenoid"
"cell33952",4.80988695284661,-5.45541816664268,-1.34528423864691,1.57224007282882,-2.5266010186509,-0.00328143386211083,2.36049468402726,-3.23336509975345,-0.550026547757533,-4.08847849645079,-1.49474339747492,2.02081337931739,-2.6940513995709,0.790953872821159,-2.76441410280472,-3.07662931214115,3.22073065608205,7.84176552717355,"CD4+/CD45RA+/CD25-_Naive_T"
"cell34725",-70.6754941972719,9.77563663171043,-3.24745038991246,6.07953465520609,-7.75073617595287,-3.00098288199549,2.0245183906152,-0.264987440177124,-0.67688607918137,-2.08963648525324,1.68965393065675,1.23086322223099,0.390277076263086,4.28088004857432,-1.9911039361801,3.28695166989392,6.19063358656706,-2.97431455610456,"Dendritic"
"cell34800",6.95298094494368,33.9618744152929,35.0974482623205,-40.9509625758289,-22.3197948476733,-14.2557396719712,-11.051046411064,-2.30675290179924,67.2400978561045,-30.7203573318144,27.2223728075897,22.6906926607923,-34.1385648305351,-6.48524075735565,-4.50909848453341,-17.1188266749299,-1.94820263522445,-1.09301435194979,"CD19+_B"
"cell35532",4.8497789674196,-4.96931047035741,-2.89100921669123,0.845158407541062,-0.227517908339573,-1.27626154863085,2.78321320258057,-4.44799135263824,1.68732481038711,-0.197739038716677,-1.77522129262015,0.52007745590218,-4.33204873971588,-1.85821705625023,-0.652083450113049,1.67067447094762,-2.56708183055391,6.67721135943137,"CD4+/CD45RA+/CD25-_Naive_T"
"cell35822",5.67266500591286,-1.59988145682235,-2.02822137599638,0.427241535052534,7.51966553942838,4.89651578316407,-1.20046744152571,1.5035607051543,1.16134830098522,3.38248556039354,0.137996323331917,8.53717688557574,-1.78346331112532,-0.897277332679704,-12.3093259751593,23.6480723619868,-18.4447982046796,-8.68118696544596,"CD14+_Monocyte"
"cell36185",4.10002778082992,-6.370389204264,-1.29319083628682,1.84683945570912,0.770419851546033,-1.87248457384891,-2.76738185965906,0.258997896849598,1.99825983279436,-0.880118772687177,2.72063126097647,-1.0487436219586,-1.47608767926932,4.34040987860063,0.455530480476906,-1.55741181128374,-5.300886428038,-0.979016899636854,"CD8+/CD45RA+_Naive_Cytotoxic"
"cell36713",5.76748293941703,-3.85129860595321,-4.98122047966232,4.57547818774779,-4.20155212004365,-0.00270397908336915,1.48222568299155,-0.479511113056313,-1.8514672079579,-2.60262885839288,-0.335161154130857,2.8133977252282,5.01707045550477,6.24104287792493,-1.44994820261313,-0.612467263707303,1.80278972720528,-6.36771169048843,"CD4+/CD25_T_Reg"
"cell37268",2.2316265682359,-9.06997880931506,-1.41932479258339,-1.73815535758314,4.25882951456995,-0.371122161363514,-0.950193279145077,-1.26326762718684,-1.19426237389238,-0.987886724513308,0.34775234255752,0.830302999674368,-0.425652055119925,0.355631230564386,0.634761406284464,0.378606442990565,-1.79751866679058,1.0787937341456,"CD8+_Cytotoxic_T"
"cell38356",4.91662015212074,-3.61487786951773,-1.81903199012983,7.78387089041151,-5.05767884443476,-0.599887052042233,0.970004644181552,-3.23546351010451,0.863297987970815,-0.975399942115283,-2.2882025551864,1.49358625641886,2.64252940229252,7.59041652030437,0.563166773062088,-3.66919992957393,2.2102810444958,-0.100391592074348,"CD8+/CD45RA+_Naive_Cytotoxic"
"cell38847",-0.213142892083281,-6.17431463634672,3.02040980855907,-11.3886870635345,11.7958638256699,2.38031341763821,-3.77275076783889,1.05857939375284,-1.68350752117338,0.081614462717636,0.746137059445579,-0.370254147230597,1.6003007086465,-0.216009578567311,0.539705755689952,2.87474582413002,-1.79879674393759,6.44673910827962,"CD19+_B"
"cell38859",3.40288313506764,-6.92761888119639,-1.03805439469544,-0.93966623568365,0.87103461140779,-0.67430642419194,1.91024130162691,-0.238444921073191,-2.12479079255231,-2.27474233416369,-2.03355757958053,-1.22109228785876,0.623643271327939,3.16588469722838,-0.828530173879515,1.2095309691067,-2.70809391384113,-0.235342534396555,"CD56+_NK"
"cell39015",5.75030028608169,-5.65176272717655,-2.05344908630544,2.89254742454979,-0.157756065493672,-2.92917312082277,0.287792176890092,-4.15112519337902,1.6349013394075,-0.554518711107427,0.533156784240237,-1.74292985502924,-5.54994947474027,2.89652064628399,-1.46750962687061,7.18608243629094,-2.26613528125588,1.83584062518642,"CD4+/CD25_T_Reg"
"cell39161",-3.48890858049399,-6.87303238649578,-0.287685591929394,-3.94244087621545,5.88706850285859,0.435475920905439,-1.37667631608418,0.256329935507164,0.0498235961761743,-0.0435479578631393,-0.428299995740272,0.379570058415385,-0.113066170214839,-3.13294374843161,2.04496629144692,-3.15386524622175,1.37704370835528,2.53410412460422,"CD4+/CD45RO+_Memory"
"cell39322",4.73247110673055,-5.61660314097495,-2.23192606321126,1.42575865686375,-1.28787215320864,-0.533135377030043,4.69132868356275,-0.0436929573382158,-1.48897371755977,0.30491903919945,-0.799987099255486,2.3226910450827,0.449515440633657,-0.123608513102562,0.294885142421518,-6.09594360091235,0.0973196050795524,-0.560022319810543,"CD4+/CD45RA+/CD25-_Naive_T"
"cell39853",4.25871144876426,-8.25575353435999,-0.537120717614134,-2.39410581765745,4.62741618878155,2.69789345037281,-0.560555978750255,3.17028672956323,2.50279323548402,0.0262151655642014,-0.867454527306643,1.55321693018557,-2.34085998362756,0.619062534294354,-3.01836920042387,3.28432224260262,-1.66622192410046,0.236651163574442,"CD14+_Monocyte"
"cell41175",3.96078154940435,-3.51714700248649,-2.43464843321374,2.23612739992726,-3.61061396146668,-1.90475271238437,2.05795989159046,0.363204028628235,-2.42504905408667,-4.44262306008951,3.12969925639077,-0.801544038983168,-2.31980759460005,-2.16468720830215,-0.179732838765215,-0.827232097123649,2.48200656512107,-2.01393384468677,"CD56+_NK"
"cell41211",4.40653056099984,-4.25729741597374,-2.21093698656723,2.75080762156605,-1.02218096905508,-5.55564577813035,1.58455139962301,-2.52548190234436,-1.46989301414352,7.62443407942528,-0.391728723459125,-2.84921905579816,-1.94006070755553,-0.528200711894426,-4.11095225386285,-1.15721023086691,2.11369365449521,5.79296783257885,"CD8+/CD45RA+_Naive_Cytotoxic"
"cell42072",4.05111017130142,-8.07979316505886,-1.84078523934849,-0.781395328477962,2.06714187953428,-0.238109461889162,-0.262117207765853,0.982866873178869,1.03919346769069,0.739664113360296,1.01938680688608,-0.230791350242704,-1.05349643157203,2.70367256158315,-0.0990118796439859,-1.77381013690647,1.07030963382655,4.12291150820954,"CD8+/CD45RA+_Naive_Cytotoxic"
"cell42485",0.335014393082375,-11.1859090556082,-1.08126281154636,-4.57865314343609,6.26458752429127,0.588765658582283,-0.827419183661348,-1.45849080129534,-0.607616058047562,-0.986987111552838,0.0383158731361588,-0.37746767648442,-1.14711123521989,-0.183629224442725,-0.916447882775312,0.037421700030677,-0.38538870621665,2.9669355741896,"CD4+/CD45RA+/CD25-_Naive_T"
"cell42753",7.5689729380477,2.03152067710161,3.15990235242609,7.5573161878966,-16.423735001763,5.92984616066204,4.74687407702728,5.98833049822252,0.299418192959913,-11.0928775684502,-2.36384412716163,7.13321960197009,-10.7292613697323,10.363339050973,6.79174537089183,30.7782293645395,8.52801120971528,-76.8759647738148,"CD14+_Monocyte"
"cell42905",3.46697323243381,-4.26789571965126,-0.693389790854492,0.57735123416448,-1.23626381835233,2.57543122584431,1.53494127769936,-2.81644429347843,1.81557517958237,0.718079143634416,-0.606665824006448,2.06407955726336,1.87772360921361,-0.817560977457744,-1.26134075546276,0.908115014187269,-1.03285930497599,2.24722748027805,"CD56+_NK"
"cell43291",4.07929069615287,-5.63040027593464,-3.03487895776829,0.6845984665076,-0.513733396704983,-1.05481283558547,2.29595876304698,-2.37290166426762,1.14299280627402,-1.56201183315899,1.82106501629202,-1.73512558214877,-0.737374884124648,-1.06912767234948,-0.564709818906801,-4.96258469353479,-0.328340729277569,-4.39734864976064,"CD8+/CD45RA+_Naive_Cytotoxic"
"cell43432",8.74321802809915,6.2160310097804,-9.40009556850527,18.9957663817609,-28.0438051556283,2.13266342166184,3.98689763568507,-5.13882089153294,9.60684782329583,-5.00462102400411,8.27772368549902,-0.449237201637656,21.6622089436527,27.2904828089721,11.83982036749,-34.6437014595469,-71.769685990208,-0.347509304019754,"CD4+/CD25_T_Reg"
"cell43711",3.38585069213054,9.16962534262971,15.5416612952853,-20.4209240731879,11.8501664390902,4.7682251802466,-1.65513045762692,1.45775674098289,2.34943512732614,1.52193351823415,1.88634860892402,1.20379356518228,0.781158495472998,-1.22202291016598,11.9654280764734,5.58621284940235,-4.39073615742596,14.1858482904654,"CD19+_B"
"cell44392",3.7607024161089,-7.25007944805205,-0.900401422651187,-0.303245486964164,1.3975613930507,-0.985199488959661,-2.03787231094198,-0.158913943374232,-0.570252751889502,0.312349587900175,-1.40737837970945,-0.941819331059064,0.390689099303485,1.36262152692354,0.401783288296105,0.612313181153403,-1.82626388528867,3.55704802898151,"CD8+/CD45RA+_Naive_Cytotoxic"
"cell44770",-42.5749614599606,-1.00643695157528,-0.265345496744801,-1.39146376362068,1.98715481031837,-0.650415577897016,-2.86947072227092,-1.25726560891388,-0.205088320074582,-0.276600257307277,-0.469162911402485,-2.52392687278479,-1.1127933079157,0.585090330501116,1.00468131090247,1.24652359434524,-0.90539049147193,1.94329978503183,"Dendritic"
"cell44966",1.87268040292532,-0.771189150996354,2.96835870837337,-6.17085432418795,8.95307107149456,10.3394621436181,-2.31721858055534,-0.0656730218403061,-7.01252562335692,0.809145722197207,2.28782265479464,0.386153103728026,-4.23880330290344,-2.20620040637155,-1.92374946068352,5.49397873520846,-0.00641442942687896,4.89690508428079,"CD8+_Cytotoxic_T"
"cell45569",-2.46656521312676,-1.04033615304474,-1.87939681240711,2.7089358016953,-3.15254885757819,0.176679049503905,0.693956260179263,-1.55747476426783,-2.32186062991783,-0.681102884780177,-1.83588374934476,0.0192006593598869,-2.90553188353614,-1.46442928458498,-2.25689030242183,-1.38020574637389,-0.465787292887991,-2.88291525881179,"Dendritic"
"cell46968",2.74718295736314,-2.88845587776793,-0.497217281902214,0.437297637300715,1.63887947064958,-0.753573618724552,3.34421163227179,-2.90854651461155,0.710282359107024,2.44436728700696,-1.51182080364822,-1.89636511517016,1.59680009977094,-9.27192256290193,-0.83422798584698,-9.02898234455082,10.7803886607055,-0.210891873882334,"CD4+/CD45RO+_Memory"
"cell47038",3.42639966725791,36.9797498329055,31.7835785653334,-33.3487094709472,-15.2838276285238,-35.4491362793568,-10.8850157537781,17.8055319974301,-0.492195679144389,-14.4724695429018,-32.8349875922114,-40.8985333345903,52.3753726183383,4.70358407417794,-39.6215277405794,20.6714143301934,-4.74319309038345,-1.22280946948273,"CD19+_B"
"cell47118",2.40259860760804,-3.84425729256758,-0.600785588798426,0.133142250194556,2.76901157350271,0.838798502606716,-1.27024240300826,-1.19842864480691,1.16388350341999,-0.817047682893486,-1.78000427657226,-3.24129694069239,3.13768946754023,-2.46054104265419,2.11394846093632,-7.45761677454603,4.485011451503,-4.82832487176062,"CD4+/CD45RO+_Memory"
"cell47301",4.55756997497345,-3.59504484594716,-1.93388988397473,1.59188164112644,-2.4477892627402,-3.05334747602999,2.61263220415994,-3.03551376766668,0.426219729582595,-0.192071844141125,2.6128215063733,-0.44503982454824,0.236354859086472,0.46334682828552,0.789002470095915,1.6610567179344,0.4077009257537,-0.285134573601164,"CD4+/CD45RA+/CD25-_Naive_T"
"cell47439",9.09096143073347,1.61662250998876,-2.39973519861304,19.2854801181375,-23.027348641989,-9.57763376074408,12.1230139663948,-9.83750866597549,15.9693722792525,-11.4850621356471,6.51412752547178,11.0603211338572,6.21542941467212,63.0240789635468,15.0334917358692,32.3713185476914,44.8988244007885,35.6647746446719,"CD56+_NK"
"cell48124",9.48836053674688,35.6634415756069,15.1787144599876,-6.70589515796618,-4.13337110320848,16.1049373179531,2.34200701622114,12.9878381719165,-52.5005604105679,-10.1971750104573,73.8659605860412,-38.5952125464025,-4.41060969459824,19.3252083130589,0.422993817473271,-14.6881065370835,8.26017452997971,-7.33844336522875,"CD8+_Cytotoxic_T"
"cell48369",3.34425672154591,-8.98570807656378,-2.77133213042121,-1.23731673614633,2.98990858020195,-0.635940194031438,-0.745167497327083,-1.82420936166106,-0.607005932042676,0.954651941825064,1.67201627640702,-1.73862535491412,-0.854766958534785,0.0983561310390931,-1.68573022866989,-0.311957739688944,-1.34275101574492,1.81329494862504,"CD4+/CD25_T_Reg"
"cell48540",3.14298970953979,-5.61402238869429,-1.30733324085473,-2.31183645504852,2.85478945533624,0.106576645140593,-0.391929087938712,-0.13338636851995,-0.0734923443405449,-2.51281312558257,-4.25031400661032,-2.86721759196336,2.06061548535234,-3.79935245038389,0.294414310152733,-3.58776536483502,2.70857744055882,-1.98089272675771,"CD4+_T_Helper2"
"cell48870",12.5113756261331,57.4501860571239,43.3613062731024,75.8184109616568,64.8316598347681,-30.8722570741037,-2.88515734743351,-8.70370626981938,11.5771367668981,-0.720134691614669,-0.768557966386632,-1.15546413765272,-4.04048427838088,-2.92572789461441,6.55094200100797,0.376459298659145,-6.15849427579773,-1.76365055701191,"CD8+_Cytotoxic_T"
"cell49841",1.88605211289131,-8.78266842794808,-1.48969494265461,-2.50342352509889,4.20997653879096,-0.181705037817904,-1.29397886725322,0.522073057118973,1.25755474648663,0.117472798591342,-2.26781259721317,-0.838930512609016,-0.366095479147225,-0.775534399210272,0.253002500157725,-0.419880305660601,-0.0971741575376023,2.66794189251653,"CD4+_T_Helper2"
"cell50341",5.09676237538512,-4.51312645725407,-2.55736948636329,5.57226186743986,-6.08974904978372,-3.85093793540859,2.33110984698194,-1.48796237452201,3.01829433153879,-1.39409821793406,-1.06444451862164,2.23714513836944,2.14092275637278,0.568410591249952,2.53566776533787,-0.241126157818812,-1.2044764899959,-5.76581090965272,"CD56+_NK"
"cell51057",4.85850508887345,-7.3716925529467,-0.575507054723332,1.29418353101704,-0.203619160504474,-1.17866385096013,0.847354656595911,-0.146732662656572,0.3779664990852,-2.47115434487544,-0.78003808908418,-1.27512999401676,2.19546297794005,1.39019528483297,-0.941255826390446,0.575686898314473,-2.43449679223811,1.51118424236559,"CD56+_NK"
"cell51291",3.4776716679056,-4.58009706505522,-3.94268976289353,-1.81589025762063,0.13113006468951,-0.126018281275828,0.381582339515462,-0.424405779467995,0.343423035114779,-0.671343166673316,-1.87261927746355,1.79818995142115,-1.35222912996547,-4.0213343916462,2.96208671366165,-3.1975605617305,4.74952678605585,-2.88914477315719,"CD4+_T_Helper2"
"cell51368",4.17866422447178,9.04117959978431,-0.333240770386884,12.4417365223787,-2.02670182321975,1.69865255035769,-11.3099588826972,1.60082229067243,-30.3561364366624,-14.2811833673101,16.294900573982,76.5386308472441,27.9740073302759,-9.81802170131445,-54.0814557584531,-13.9477215999572,9.62238966477768,2.41468821662044,"Dendritic"
"cell51387",5.58764581770494,-1.86272649107277,-2.60586183847871,2.6032843307859,-2.40110653854115,-2.19740637077585,0.123240309022311,0.614468348922699,1.28650225507803,0.259790134477041,-2.34911092398962,-0.329803139875111,1.46422181997825,-0.7875519911144,0.0939846552743504,-4.37287791697268,-1.81257702389956,-1.1114967010338,"CD4+/CD45RA+/CD25-_Naive_T"
"cell51691",6.29213264978546,-1.07305529319117,-4.60693430695705,2.66239486567044,-7.76240037641534,-4.62482750893423,0.846964529810384,-2.8302344789777,4.57928474006756,-2.81488017842622,1.54248140186383,5.70328905612731,3.90650410672984,-0.6091847557101,-0.0633463038901382,-2.68898004289466,9.31339235735612,-7.5503584391881,"CD4+_T_Helper2"
"cell53359",1.20078273295333,0.609661314526793,-0.12293204436524,1.15383308459251,2.66685966996198,-1.63845362489015,3.27888721107721,4.07064169611953,0.814909705091987,-1.45500104019039,-0.173988916786336,-6.45458543211987,0.0580511246634043,-15.2388229916577,6.73973409746071,-29.3510685939645,21.8696174256705,-12.3837544710076,"CD4+/CD45RO+_Memory"
"cell53412",3.19429909212771,-4.71888049607571,2.0291199468558,-2.66648166768285,1.04337407349997,0.436534982878114,-0.427927363876597,-1.85872041452005,0.37649932181544,-1.31390816731272,-6.33972703809128,-5.04616409824202,2.97873327159846,-4.592238987504,-0.355419663508667,0.116115268022341,3.68615862773557,-1.19742909184824,"CD4+_T_Helper2"
"cell53812",5.69318484883718,-4.07987782968448,-2.42740666286864,6.94131628013198,-9.18289930006721,-5.49473946092322,2.10669697517295,-3.13245830092011,-2.42324596846517,-3.17374816451855,1.90454136775705,-2.64985330257278,2.51409696193848,0.538817292560576,0.343113808565993,-1.69454148106925,-6.15274241473379,-4.49567532303353,"CD4+/CD25_T_Reg"
"cell54156",3.00327876295593,-5.74894178846242,-0.179128191886733,-1.46654313872379,2.04178592156752,-1.02623057797359,-1.4661153633316,-3.45019413836823,0.362419648731296,-1.09726588810666,-0.116087929041824,-1.16926894743724,2.40097049861571,2.42017103081954,2.35565071569706,-0.879791444574694,0.795680188122825,2.60286382806892,"CD8+/CD45RA+_Naive_Cytotoxic"
"cell55072",6.13013433425987,-5.85217786960651,-1.12539651912964,3.09815393103951,-1.28228966669094,-0.900141455411361,-0.690130622467071,-0.718156453268004,-0.0203427568124657,0.962101421615513,0.057296766541074,-0.708754018410589,3.63104821521469,0.121906147546606,0.864473709995559,-1.43751444540748,-0.777844764048138,0.969315313683319,"CD8+/CD45RA+_Naive_Cytotoxic"
"cell55673",3.27144878264272,0.117014390082097,-0.465002160853288,3.57314506730615,-3.32389927398493,5.87536740131057,3.81325834228862,4.87641982512836,5.87863065511419,-0.832375394050532,-6.91634905583416,-4.52215991330059,6.21589203985019,-9.84567215783065,11.0965670791943,-15.7973738312202,7.15062979585986,-3.20702175864516,"CD4+/CD45RO+_Memory"
"cell55831",4.23590482740448,1.26575872885567,4.20265979196546,-5.84190277583375,10.584965006435,17.487912002867,-0.88098330139758,2.05555024410434,-3.16182717506124,-0.0258242461158686,6.17593270061995,0.701337002849972,-3.14326091666638,-2.66542788910498,-5.17862635070184,9.04132642115107,-0.284240820356731,9.96145904900076,"CD8+_Cytotoxic_T"
"cell56098",5.66629861399647,-3.4099685786446,-1.12487610234915,5.37340853003399,-3.30844632867796,-1.73835220408456,1.9628794593214,-2.43835394269793,1.68329802684579,-1.07862817807111,3.28157470074298,2.78666477783567,0.00702005088020643,5.29913094672245,-1.10212327312205,-0.819354588242426,-0.98414011432499,3.53268917478142,"CD56+_NK"
"cell56362",1.45599953503843,-0.520981559101845,3.16990741216464,-9.24695823766545,10.6467416035223,12.9328377780339,-1.40039740103235,-0.587844608967035,-3.17378968024695,-4.2401031166834,-0.465928430779773,-1.0652349005931,-0.27947529081103,-1.82451103455524,-1.38588522823003,6.36828021858563,1.44273632537505,13.5574088873478,"CD8+_Cytotoxic_T"
"cell56731",1.9361295126453,-12.2239250536922,-1.8148661484056,-2.15265726921761,5.23997597395071,0.346152886598567,-0.93752759904837,-0.952580712739211,0.447431918385755,-0.334657084189682,0.294477992032967,-0.355995070495938,-0.0106896567379473,-0.248941931325754,0.463953086856435,2.08173931207096,-2.57991214569311,0.965710508723043,"CD8+/CD45RA+_Naive_Cytotoxic"
"cell56942",4.30301257575998,-5.82635439867807,-2.66881877436272,1.45552659626923,-0.00702401193216507,-1.72787667134132,1.73629218992143,-0.243965449774619,0.567438331650823,0.875095231721477,-1.01380329751661,-0.695275714170782,0.274814645491682,2.1481699428769,0.835697974668368,-1.49682423729638,-3.80792695322359,-0.191601304412716,"CD4+/CD25_T_Reg"
"cell58355",-42.6718405379844,1.83430604761039,-0.371826844476427,-0.112686786775999,4.45224052704098,1.07782319485421,-0.573248885423289,-0.411358567716789,-0.575238158357599,0.0229651678806312,1.70087975986541,-2.47137720035089,-0.0815405183839589,-1.15568905671958,-0.816369362570154,0.321642694028059,-3.52339871947106,1.51314948118564,"Dendritic"
"cell58551",3.47342097101977,1.27892434291107,0.648876934056147,1.48424464397357,-1.90583070071776,-1.22399228162479,0.870868875045061,3.33025077635209,3.98121503913213,1.77586839729736,-4.46684574039895,-4.05261895933732,4.77137768186524,-11.3068813489293,-2.75137635383725,-8.61829957341789,22.1292117328643,-7.45012509487449,"CD4+/CD45RO+_Memory"
"cell58580",1.61874327659578,-3.83028104893651,-0.0793024662618941,-1.94374830742963,4.15289210736747,-0.807144434165349,0.460387437218855,-0.83547730519063,0.0869643679059842,-1.95593859128672,-2.55534195001007,-1.33281313151152,4.31076588049477,-7.91917198366249,4.58557475557507,-8.43242215774281,10.7092247961738,-8.77703171178694,"CD4+_T_Helper2"
"cell59528",3.40455948887389,-3.45549641023876,-0.592758042983712,3.03715846032491,-5.12574320971506,-5.54873068189006,0.494832703055817,-0.124086007186725,-1.89369541366051,-1.58860842753898,-2.93954822212371,0.442547557662274,3.29885252044733,-0.182735887347226,3.61703526382821,-4.03929880354379,-2.03920437878852,0.84049620103422,"CD56+_NK"
"cell59930",3.24780050315062,2.18847250904461,0.436865058145954,2.61601694250623,-5.6150356718209,-3.66501607186501,2.61765399736033,-4.80347402257643,1.50327697077875,4.11616883303216,-3.9473889489761,-5.34141306282507,8.62008832846129,-7.19504641084409,6.66901087577494,-16.9643293737041,21.6766880657332,-15.1274652573545,"CD4+_T_Helper2"
"cell60046",-47.2328710725981,2.5583393976005,0.180281095178268,0.708785467805238,3.07888998263371,1.2243294242307,-0.277014927744861,-1.90546193817298,1.5325411054375,0.909167284728748,0.468928465982994,-2.60728580062291,0.483090261773758,-0.266799750822912,0.276296911772602,-0.307952917472541,-2.94656154164428,3.14489902968318,"Dendritic"
"cell60662",3.07891078742989,-8.3142660451739,-2.3342204610232,-3.20114656315269,3.63871222450866,1.41232754264798,-1.04746310147902,3.0444018967535,-0.722411705858907,0.0527858553410938,1.03085131360504,1.61921324536707,-0.970901792447856,-0.280505772874169,-0.854824572756365,5.1419130165935,-4.36165812835048,-1.3181818584991,"CD14+_Monocyte"
"cell61710",2.28332922847195,-3.07029041363084,-0.132493501526938,-1.43440470335888,-1.62619285477218,-3.2651631004933,-0.0644938783249089,2.0804570774166,-1.88470273480202,2.09833588750661,-3.09317085332923,-6.62435189656021,2.90911474865215,-9.02692963576557,0.21325093435995,-8.97681910606917,7.17422964182567,-2.70430215018173,"CD4+/CD45RO+_Memory"
"cell61860",6.47007469654583,-1.99299982073708,1.69658969908074,5.42984205302245,-5.52063436083919,-1.44062830050504,4.69372072740134,1.49620748505109,0.234229613060723,-0.626502603744138,2.59183326677357,-2.36239155221636,-0.715398238513943,3.15371498556501,-2.10723188026343,-5.27708371670994,2.45516876426867,3.64764669388964,"CD56+_NK"
"cell62245",3.95604764613943,-4.5259464649341,-0.676283345704896,-1.63723589674164,0.343325763095044,-0.948133310588972,-0.837388270325828,-2.22571851659343,0.966798018524506,-2.74440931658338,-1.48221375176714,-2.53186556545837,4.2346023680215,-1.39922655382175,-0.991042602907398,-3.89393132224598,-0.930225672495257,2.17082838130382,"CD4+_T_Helper2"
"cell63356",2.00875876803192,-4.50071353531962,0.738651069495543,0.0755377588716209,0.799862828774744,1.03448400201875,2.86205206443034,1.58462952849269,4.63535820472653,0.10563797281436,0.788897598094264,-2.23951291541815,2.56899194432371,-4.93020832691425,2.90915954817732,-6.11109206976048,2.25376396658603,-2.96886207000999,"CD4+_T_Helper2"
"cell63511",-31.5904350585582,-3.87477532239712,-0.700623982419269,-3.24007832877393,5.65765386074188,1.1550095729978,0.0703259329886356,-0.91714976968913,0.0994882007474077,0.925899164150132,0.405636308479499,-1.3138995608644,0.660389837995846,-0.955169023832739,-0.233520720543243,-1.53809184990715,-1.2988213950355,1.61367510585755,"Dendritic"
"cell63967",5.35449709778862,-2.70440009218026,1.79719642386255,-1.46031918013708,3.4475458957276,3.35372930089519,-3.49084702991653,2.83299881989013,2.12649332502204,6.52632195993808,1.32998340167321,5.74009790374696,-8.10615478380174,-1.08998184319944,-4.1286581896472,12.561004733798,-2.58818907219091,-7.55177191464971,"CD14+_Monocyte"
"cell64001",2.77752719922697,-8.34623835848237,-2.90875512597114,-0.910438113992426,1.42441442044569,0.537732046447894,1.90177134528001,0.737444510694146,1.32625802300256,3.10397842082397,-0.406334380843044,2.78356445900675,2.59456595365217,0.284544796102668,-1.57670990319945,2.74796254446679,-3.62258146866677,1.82899088966097,"CD56+_NK"
"cell65349",4.6586017906856,-3.77244906996273,-2.31103129134469,-0.274374507284528,-3.24783482040797,-3.75829820636095,1.48175978126799,-5.04505181964916,0.10648990126883,1.43426253146685,-0.70626178770242,0.212046782606477,1.42590498468339,-1.44063020823641,3.81129631529675,-1.66293674984899,3.62608557377068,-0.672289542129443,"CD56+_NK"
"cell68341",1.40654886950943,-7.97997824715329,1.03837379936365,-7.49317505097877,6.29465880900054,1.96802200751565,-1.89496226560807,-2.13221840338741,-0.115462161656904,1.08347538004728,0.621409992964823,-1.14935791177277,0.718384712186565,-0.894691397139807,1.41953928577092,1.35068004340139,-4.94753920363394,2.60252008308987,"CD8+_Cytotoxic_T"
