"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","phenoid"
"cell17767",0.856966587947628,-3.26968802179174,0.1590407463,-8.12534895822642,8.08309504806807,-1.86749020706229,-3.43739260569972,-3.05325570375784,3.35365976419027,-0.00627944287656697,0.128458421034479,1.31135762230567,0.391243514491857,-1.43868731341379,-0.179306985317231,0.713513171721682,1.42899833334928,0.694896269483685,-2.29890674094826,3.24555893235162,-0.751015967887368,2.7714894227785,"CD4+/CD45RO+_Memory"
"cell17842",-1.1844266104472,-0.280014480029848,-1.15065027859846,-11.5492494381214,11.6163701726255,-4.06586384589992,-4.7816980342016,-2.18346689639871,3.71665806820381,-0.351571706311355,0.422657311710265,0.358516961710953,-5.20033918651795,-1.70566555514945,-1.94421862148898,-0.29907423030396,1.47948001400434,1.34813324749702,-2.51005960998556,-1.53792090582556,-7.53677676945024,-1.77349610230818,"CD4+/CD45RO+_Memory"
"cell17887",4.31958452983794,1.18806508446378,-1.07756237993513,12.8166530963037,-0.281187951982125,4.94616925307458,-14.0653755470719,-1.77963742031186,0.196633093687626,0.58477745677169,3.4195507378346,3.86413948845139,-2.3369095243866,4.67186735988247,-5.29105574114539,2.00806442550574,2.62815976417597,-0.784649900806831,1.32437626970879,-4.07875326181965,0.610656062896783,0.888374445255632,"CD14+_Monocyte"
"cell17920",2.23648123554791,-2.11174133840469,-2.41514746788476,-7.8996494721119,8.34234810171024,-2.67979688502278,-2.67135491717714,-2.77414434877257,2.02425669705108,0.615709890850284,1.95918602984167,-0.598041367727066,0.281600517119396,-2.54752309596704,-0.435606486281355,1.04700639883397,-0.103137139110028,-1.95692649318259,-0.338108976930835,0.616353998671198,0.462250185465937,-1.95299764239266,"CD4+/CD45RO+_Memory"
"cell18015",3.7346127094201,-7.63387913955515,-1.62098525278022,-2.24486573476033,0.354076816331094,-0.843561352676116,0.748368818421582,-0.715162744367928,1.64181080975997,-0.188238218026078,-2.04991535919065,-0.158970175699061,1.64557803694719,1.86176467549492,-1.23245801348753,1.1929740526711,0.627943928708847,-0.614573750777713,-1.34969168336507,-0.915298348547564,2.18621085893113,-0.263385809012881,"CD4+_T_Helper2"
"cell18019",1.18924705964733,-6.21557124143874,2.184947855762,-5.24238706633559,6.62621973000729,-2.61278684191587,-0.281670374914606,-1.13218849395265,0.569587417488786,-0.19405980321437,2.4279045980843,0.885493466236055,1.2127156864816,0.396749906771084,1.87494180731617,2.71200905135399,-1.06310327810669,-1.85881838631134,-0.435206575660621,-1.425048840206,-0.264086433224184,-3.15866302936848,"CD4+/CD45RO+_Memory"
"cell18055",1.2636990490508,6.40406347178354,14.218788152631,2.93133551973348,2.11077656575973,-6.04377969963044,7.8081011168501,2.06372599184665,1.63442025224767,0.958057451239063,1.71183591421374,3.91999576209543,1.02520181896578,3.60750117075301,-4.23670321778082,0.539549766165604,-1.84906234219542,0.752617818860894,0.695676241602519,0.584151908404668,0.562075128351308,2.17647193695048,"CD19+_B"
"cell18072",3.62215924307904,-5.61326234766279,0.280841342968623,-2.12848414071115,2.15221747575009,-1.55757486544577,0.875018763666612,0.981467039476486,0.320587164506668,-0.8827235504767,-3.47999135991717,-1.08542490963394,0.056660882366875,-0.117416860086556,-0.663962411172347,3.60454026856116,-1.17220353716612,-0.828373262660042,-0.492909819631571,-1.12488833699788,1.30103357210327,1.43242334102988,"CD4+_T_Helper2"
"cell18188",-1.63058777670722,-4.20616281641186,15.9341456222702,1.95852498055644,-0.243982204584055,-5.45967295422218,4.41200815787284,2.19317699510535,-2.11770857783321,0.683631300458502,0.485661418295879,-0.404478866678672,1.72416466726281,1.19561876373697,-3.63314056988835,1.95576978899175,0.0383999755631945,-1.20224270094623,0.372734705289458,1.43649636278915,2.51402509904357,-0.103502510387063,"CD19+_B"
"cell18334",3.22420023283675,-1.78438100374879,3.37836315703872,8.88653173132964,0.630474672606218,3.13536695665217,-9.03436268756008,-0.348579806998913,2.96681908310344,-0.519511260396351,3.12198198004899,2.70341432786145,-2.88862083632901,4.65698572066699,-0.0689527932013646,-2.38049768702187,-3.15043912016506,-2.89799885248721,-3.01227789956504,0.392289056865238,3.81502532935219,1.00489870829813,"CD14+_Monocyte"
"cell18344",3.10712127983217,24.1777436631182,14.8705286301653,-11.5721501420401,-10.1847829315855,-3.85785527681291,-5.2803599382577,4.24541530020595,-0.946566186662243,5.82663762574277,-0.0351824509370323,-2.47454038737415,-0.298927721576645,-3.13534100027731,1.07207844727664,1.16810722842023,1.72933722829021,1.84540472224267,-2.83446764059621,-1.60360859685499,0.0478095930008097,-0.552443569232518,"CD19+_B"
"cell18460",4.07302799228493,-2.35648335065456,3.6018384577824,10.5412633898989,0.0240877304764354,2.51314334659133,-9.3647668377884,-0.764566442173381,3.4618891626045,0.195454747477917,-3.17109198037873,-0.749733666972882,-0.169950828040509,1.99296514946945,-1.08615586496259,-1.2855250887932,-0.49090124215274,1.73322944251192,-1.72671293229612,-3.09753296197677,-1.54200286682193,-2.62817086821885,"CD14+_Monocyte"
"cell18530",5.38222199599936,13.2343545312287,-16.8866309734015,19.2121862409441,2.77241052612834,-27.8681896506886,-4.29546622641235,-20.6987008357917,-5.54670593960014,-27.4385101168497,49.4094927168601,-21.9767561544332,-13.7082410913641,58.4755105991165,42.0700852492446,-35.594454448578,-52.2836177175688,12.9712648648968,-28.8355453665392,-1.31698678278475,3.3357717515357,-6.71564592639679,"Dendritic"
"cell18548",-1.92200307246835,-3.24807943020235,14.3985080175363,1.06530983810639,1.28668405310666,-3.29723442146063,2.59842431410651,2.32208233939223,-0.583912624619294,0.461803892925181,0.702379267888931,0.24667094798959,0.143637457081454,2.18595256788906,-3.05386173309512,-0.0721507431944858,-0.184957559811808,-1.06575191625514,2.63434597473205,-0.995394559824728,2.0919325631479,0.15393077650477,"CD19+_B"
"cell18552",3.26605210600479,-5.48933836655064,4.44196877614127,9.97919763836797,1.03899675925988,2.97133061541061,-10.5593294590069,-0.690530248334129,1.4423832062127,-0.932920247582132,2.1504184261467,1.76494936163415,0.0530448648360754,1.68889846570181,-0.704963460960371,0.986657710176085,0.683901560325622,-2.00895322484922,-3.38105728151343,-2.69317883671499,-0.382785191671853,1.03777294477095,"CD14+_Monocyte"
"cell18753",4.68144133479097,-2.12780865844982,3.62397135124888,10.327996495134,-1.98258109988811,6.85104588783242,-12.8946775340232,0.338526222328892,7.37961625304466,1.08372102076276,-1.48981179934758,2.714498168329,-1.99023525288778,3.59605288479065,-1.51876677229856,1.2637696783324,-2.28943588915791,0.568399062035703,-2.05529746267113,-1.84638970902539,-2.29719850125486,2.11196588633589,"CD14+_Monocyte"
"cell18859",4.08495806070064,-5.21821481020879,-3.74580643634043,-3.51434666027348,0.252315969567272,0.650805428649517,2.83808091032231,0.34345955160932,-0.753688985568592,-0.736836407761711,-2.23178932480685,-1.79243353970803,1.66113729425847,-0.770912250756951,-2.4060634180691,2.31739124735078,-0.940712798973777,3.32868894638537,2.81070439040335,0.669803960377685,0.915347190645628,2.28722548261871,"CD4+/CD45RA+/CD25-_Naive_T"
"cell19027",6.54182415223321,-0.104774454070432,-10.5078499778616,-4.85804670483758,-4.9829628045294,5.35787236538713,2.94195907051422,-0.124728136793413,0.251771085935916,-0.979627912593118,-2.028763360783,-0.840816330894861,0.632932244608641,1.03899614233505,1.16625656369655,-3.57189753285134,-0.598626984630158,-3.13632755747502,-2.07402041117363,0.73113977880127,-3.57912682599028,2.30414579109044,"CD4+/CD45RA+/CD25-_Naive_T"
"cell19255",-0.558918365378643,-0.0949745597079698,16.4083382277677,2.46130919840393,2.62667528823873,-3.17347619265684,8.38560861351229,1.69974773477245,-3.02180325018385,2.12071760994334,-0.266191009715445,-0.646524758893541,1.15308721816006,2.12025772267096,-3.10873040091363,0.712493240783158,1.46030540840752,-0.638573747538329,-0.677711472206111,0.722316460657802,1.32168643141986,-1.76073463610638,"CD19+_B"
"cell19497",-1.08092537031238,1.19580402033972,19.1353209953596,0.729677311677463,2.64045885466418,-5.97652659903193,5.86935950293331,3.15071375191784,-3.40820634704372,0.424259005569496,6.48869950009816,1.88299734247141,-0.097363541080946,3.90591177850658,-0.758694298957383,1.71942607607546,0.341480544497538,2.81599808906943,-1.62900775224744,3.3488630905179,-0.20330715758802,1.14996734405682,"CD19+_B"
"cell19648",2.68887807381288,-2.64471422220755,-2.76586649967949,-2.1693690645545,-0.730097226954957,-0.370049593344701,2.32430286333253,1.75751285733536,-0.973694753547516,2.24602435183803,-0.176161651898762,-0.26003558977777,-0.72151162627496,-0.958939198836082,2.25428703323457,1.06227148863431,-0.265079927635426,0.70597112475622,2.57432795677251,-0.853065577926518,2.15593774002001,4.0849558383964,"CD4+/CD45RA+/CD25-_Naive_T"
"cell19805",2.7855559880443,-7.85867886003303,0.611912579310638,2.11890361597441,-4.12224982227446,-0.491423518506698,1.33382961531351,-1.17656970254014,-2.16879372459651,-0.814167363384011,-2.15065564411866,-1.47672427129273,0.457857927789562,-2.6048607806184,-0.961825977665075,0.186870496299736,0.0772749625876722,1.03741376120294,0.497752087701109,-1.04234692736868,-0.583248205086441,2.95192850999196,"CD4+/CD45RA+/CD25-_Naive_T"
"cell19878",4.76392093961833,-6.8263297183018,-3.21142622107683,2.93513778531329,-4.87920268098902,-0.0784567114251753,1.99654014252228,-0.235622908512318,1.92878244882709,1.43411696230609,-0.810462879857008,-0.367640216461046,-1.47267247505943,-1.2948467667667,0.59915934193864,-1.31225042783313,-0.254752539873645,2.03922850387422,-0.79000885331177,-2.522995396055,0.576739239310711,-0.850503952865747,"CD4+/CD45RA+/CD25-_Naive_T"
"cell19891",-52.4323682109789,4.3001067865075,-7.13185143906595,2.04061007598114,-3.71263809372631,-0.65494573595136,-1.67187940607948,-1.3366917040983,3.25234958425695,-0.156664515318352,4.91116390279037,-3.50684850333237,10.689927626213,2.80899195228142,-3.80340479540361,0.0205473585127642,-0.497107279375221,0.489118400876103,3.04906285550631,-0.0158921360186651,0.654117823128283,-1.03917954891567,"Dendritic"
"cell19907",4.56695381782682,26.3585821073052,12.1297286678612,-11.0402463228928,-15.8541312618688,-2.04965775676275,-10.2737074811413,-1.83056762898703,-0.790469135221222,-0.0684184205504484,-1.38940744043851,-2.44798237046583,-0.156988144269091,1.25622693359386,-2.50956800410707,-9.28345787931893,-3.83665445226232,3.968736406172,1.9089850216927,7.82528587340865,-2.03803046730972,1.24874409911651,"CD19+_B"
"cell19947",2.96850479836895,-5.10197200403011,0.0945385372861594,1.44300906567851,-2.76019337918053,0.50730882244503,2.13707574015507,0.0200115676279304,-1.45718528202054,-0.664043520192131,-0.885616662178474,-1.22086793958996,-1.8283063889734,1.25446788656808,1.17819476072539,-0.718256584361803,-0.745004925271328,-1.99204378531446,1.22097976557053,1.99680723169852,0.128539383128323,0.915863122455522,"CD56+_NK"
"cell19978",-0.0741746793840172,1.19152336481801,19.1302623977524,0.768320861087038,1.44725100670538,-4.22501429427785,4.68304000783675,1.171867339762,-2.39952453751287,1.48870738419554,2.82748797619175,1.78259654341161,1.87170380264952,0.896618151653494,-3.50833211739507,-0.359384928759093,-0.529610219715914,0.929068400434848,0.210688286918438,-0.995089170680442,2.19436565178153,0.784452109661287,"CD19+_B"
"cell19980",2.98990485442738,-8.24504796630901,-1.60575993201825,2.28963445484294,-6.7585955358621,0.917774700940965,2.68652413400944,-2.49414896662832,-0.246389696204811,0.685790202717583,-3.70348275863313,0.410668884868399,1.16739305786792,-1.52217604580302,0.447780924673532,0.238625019903314,-0.958943201375507,-1.12702425369742,0.455702048890799,-0.218040383717886,1.57539725117348,1.08011667902263,"CD56+_NK"
"cell19991",3.64645921345389,-7.16268112722676,-0.704336735142989,-2.52373851910089,-1.32698617562069,0.00820976884342188,0.4255501560021,-0.441541423624277,-2.13493045240939,0.262258378974648,-1.77227767868966,1.02172648601442,-0.423683439793244,-0.307256880571391,0.983291004840195,0.915924373574766,0.97977527353251,2.12622244054068,0.832565964124273,-0.892367269839968,1.36422695360243,1.47192489036816,"CD4+/CD45RA+/CD25-_Naive_T"
"cell20002",4.08092529489577,-3.80965633610684,-2.26768643137626,-1.48797666426177,-3.07525642054253,-0.530307685809217,1.98400546574213,1.01159353727874,0.939724464760484,2.06524282908283,-1.8505357305971,-0.97119474568383,1.47085711841893,1.10154606646718,2.62288954258774,-1.23370135667882,-0.307894819897942,2.91736495521728,-1.02503511075625,5.85858787122072,-0.265705636075251,1.6661320129808,"CD56+_NK"
"cell20049",4.91413620655506,-8.05619732699281,-1.7862045586796,2.44637471315189,-5.3433737151765,0.338550348162714,1.05462607038591,-0.26047471998001,-0.44334921788088,-0.596397907080803,1.04118947252927,0.0652152581596048,-0.812865006560181,-0.994432887934447,-0.000450981688700555,0.144703656268885,0.551780044660136,-2.12384828584794,1.65791921865337,0.898117451035525,-0.765261440273311,2.13534425720752,"CD56+_NK"
"cell20112",4.40787679574066,23.5432614235566,13.5650507067334,-10.8267941914983,-10.6953545615664,-4.39301431389122,-6.52989004404932,2.95713141493746,-2.21023958751849,-0.674499967566303,0.802041799033084,-1.71739763794443,-0.974836362800053,-3.21290025388639,1.27101443467061,4.1639233142467,3.64813416086271,-4.72373347583896,1.67979064204635,3.2751232569503,-6.16490160289504,-2.06165627668817,"CD19+_B"
"cell20398",-0.678457484394986,0.498756797306745,17.7632727203857,3.1868747211926,1.52575512239603,-4.10759085239448,5.19162539437753,2.34631454742819,-1.36708447856004,1.19886217336314,0.755573664570869,-1.29790166529597,-1.46217190788375,2.54941533702085,-5.93178419075397,-0.871311082829358,1.442181532064,-1.9930863899065,0.479486435457561,-1.58611343880522,4.87900493763409,1.35880723610463,"CD19+_B"
"cell20424",7.318681759484,0.456814225587791,-9.59970537945766,-1.95202285233921,-6.99842771258704,1.17508209349719,1.03404070248085,0.379568973389577,-5.96782692275536,-1.36724169753634,-0.890194795799618,-1.14882245373082,-0.618448792975643,2.30177275686808,-1.34059963298792,2.60849422023099,-2.06838632537405,-0.914347973538154,-2.0024221841255,2.88704715795636,-4.98980140140674,-4.80576941343283,"CD8+/CD45RA+_Naive_Cytotoxic"
"cell20442",5.28552795536789,-6.0523243409037,-3.06100570345899,1.21032821790202,-4.29380167735926,-0.54599744961202,3.38598996619369,-1.10067909283624,0.972946872123341,0.0885836064400323,-0.671318207167412,-0.00199733860735577,1.41627859588554,-2.74666713110696,0.9336011220116,1.47673137852415,-1.915821488595,1.16646710616747,0.174446356360525,-1.34794101057534,-0.0903530114443284,-1.17848526579185,"CD8+/CD45RA+_Naive_Cytotoxic"
"cell20527",1.25102675923257,-6.43875307103047,1.34741205891346,-4.20770145280159,4.17954449420782,-2.51494524725551,-3.01207631544737,-3.56017946366991,3.0994167451079,-2.3198156354301,0.993198376399909,-0.855426476782871,-1.71711881412893,-0.123910524397232,0.860863481662868,0.795349828449243,2.55390615176464,-2.39501137795864,-0.295637060874349,2.40898614697512,0.316048352951453,2.50263776987971,"CD4+/CD45RO+_Memory"
"cell20700",2.14297227471712,2.88521705891943,-3.87458226850069,-10.5519675470459,12.5925148858295,-2.55517713631443,-4.03084217103913,-4.64790471172174,1.567092484235,0.371166175368384,-1.51995933799642,-2.09208998001162,-0.953922692683548,0.71817770052785,-0.178759222403114,-1.44407902294892,3.43428719609925,0.383306341334806,4.29179150397688,-0.142481450573823,-0.723441928960823,-2.05841924443243,"CD4+/CD45RO+_Memory"
"cell20816",1.31798859724219,-10.5802597731571,3.19097964199565,1.53067911831741,-1.89291855696909,1.01823761675875,1.14823964228178,-0.0201956929748175,0.467867904296008,0.348235953833825,-0.505134154424379,-1.39147878577727,-0.432835248449382,-0.839005960399041,0.0871933850116034,-1.03887879017938,0.261530192806067,-0.515913543930581,-0.6169435452184,-0.128352448692503,-0.844941246934556,-0.1264032242847,"CD4+/CD45RA+/CD25-_Naive_T"
"cell20888",3.48784931635764,-2.27852204257848,5.86251663264546,12.768440639849,-0.968557573938801,3.85671870818592,-10.9477426085828,-1.08808357239464,4.41685744635061,0.133218822281767,-0.25754298913138,4.07119908823665,-1.65308785035152,0.848319394799169,-1.47983758048318,-2.26754997644108,-0.357690823618356,-2.44372753380551,-3.25215741949119,-1.78460256650592,-1.52997976936555,0.689702681182755,"CD14+_Monocyte"
"cell21006",5.4949421751216,-3.06278336257778,-2.90345094255597,-1.4868078721029,-2.02823205334785,1.23757420670051,0.0695597021746905,-1.83767260238632,2.49762961588495,1.88393478757917,3.10324441657301,0.711825963887928,-1.88456335053271,1.09142165192186,0.929323066266451,1.44801047282724,-2.26016540562649,0.126267559431294,-2.72196421983282,1.61679771384919,2.35971538810846,-1.57129584740853,"CD4+/CD45RA+/CD25-_Naive_T"
"cell21011",2.43867490521278,-8.68728778340205,3.94897721438227,2.488190108654,-1.46396510346606,-0.976461609557781,2.71222416396445,2.17040152541579,-1.05281238072117,0.807292061260149,-0.0971458573209653,-0.587361569978837,-0.127726477552058,-0.64290751157963,1.7832935532329,-1.08052071947137,-0.206820746537527,1.42480110137744,1.59305799151694,1.64133682771842,-0.726966892231035,0.893780647117081,"CD4+/CD25_T_Reg"
"cell21110",3.92127813968192,-3.17508722584287,-4.26755333509692,-2.38840193563028,-6.1096361680271,2.04080454955583,2.02739521309617,2.86135539344664,-0.695682325876782,-1.05437423762029,-0.525492408556619,0.97571918416692,1.78299302145535,1.49054510251244,1.4590939740675,-0.964343055820649,-2.51654545252247,-1.21018657472049,-0.167114055449795,-1.39364863986086,-1.30713943425526,0.236850832649729,"CD4+/CD25_T_Reg"
"cell21157",2.37790323968208,-0.741746092511743,-3.59915860987994,-11.7761905744139,9.93076462305079,-3.1607605616191,-3.11129514192434,-3.00255628802631,2.09730531890922,-1.92095514009028,1.95827876506044,-0.619733471707282,2.40093851138621,-2.75951092091782,-3.21219688955427,2.02727729126646,-2.54709321499404,-0.0786533091707433,-0.94693158930447,-1.01971234974686,-0.152788541347086,-4.13814875266622,"CD4+/CD45RO+_Memory"
"cell21185",3.05052347154948,-1.35414122632143,-1.65420300263506,-6.91914439294433,1.23904022141243,-0.230370510844362,1.26663215526501,0.345329910917924,-0.619819256422562,0.296813347500225,1.75077013556587,1.46095144948885,0.975607590204545,-1.10257882643114,4.52686601443905,0.852957841271825,-2.11795728671896,-0.45367828284796,-7.68064184813436,1.94025790331521,-0.266005892204827,3.44250489048403,"CD4+_T_Helper2"
"cell21208",2.3388778960568,-0.343329039585614,-4.56345801023506,-10.4904519082824,7.88961914730478,-0.0412453326177182,-3.39317478986371,-0.583634926647244,1.18710180847373,-1.46841382587814,4.23288349405164,-1.51121847049429,-1.78514021438077,2.03648302489857,-1.13918385286328,-2.36287543232511,-1.6998718863301,2.57823039833105,2.36069247083372,-0.0267373242286153,5.56538685205817,1.53229608207534,"CD4+_T_Helper2"
"cell21227",-44.4331212898469,0.511072986364707,-1.02880081942756,0.471203009600552,-0.104700224474987,1.54273191980307,0.901383076791745,-0.542433520636564,-1.33119352053015,0.143809078509174,-3.69037886391699,0.480811351655088,-6.59834068757025,-1.74892632641484,1.17193025790918,0.30706365188549,-0.66645805100692,-0.322074815919966,-1.1968738735353,0.887512337619604,-0.529790637680784,-1.53595894297255,"Dendritic"
"cell21249",2.60099551738796,-8.03834876664133,5.86838925830512,7.77389279338065,-1.03474617228202,1.63372469977704,-6.79857312184506,-1.74556280392302,3.66732482751196,0.687220846993834,0.482544387231015,0.297155412797322,0.170777507568527,-0.598224652246985,-0.134634428571489,0.147669400589662,0.137518430012223,-1.45119714505649,1.10542841675133,-0.690455928139722,1.79536356233265,-0.222253945250314,"CD14+_Monocyte"
"cell21348",2.28587259598169,-3.0067239611839,-0.88621440024537,-8.77982700736228,7.93080534983329,0.330127354359799,-2.7421311143082,-3.65407779380851,1.23630759715733,0.68943696733363,-1.75181015797149,-0.070054732865727,3.28860727892811,0.0668734508848433,-0.58015383283475,-3.24480214853386,-1.49979018516973,1.77002701547249,-0.197394056155381,-0.413465675553827,-2.97401710381678,0.145060605540687,"CD4+/CD45RO+_Memory"
"cell21483",7.60671771530161,5.84422849610224,-16.1199194421788,-3.19123365318226,-2.58123704360261,2.34797205430751,1.38194181516634,-0.772188131129268,-4.64934850104106,2.82727821046819,0.944457894336699,1.91009018990961,1.21034184337446,2.57176444032865,-6.68646982272189,-2.18339314504763,-2.74959768608324,0.419220063154689,3.02956407174867,-2.6454989104696,7.54831261073804,7.04013341932066,"CD4+/CD45RA+/CD25-_Naive_T"
"cell21588",4.36479187876502,-1.49106309065114,-8.41657131426446,-3.24749792564087,-1.87691262520761,3.40126363338077,3.4280459894027,1.27855654824142,-2.23652089615163,-1.94307362987402,1.20265358581147,1.95802641802146,0.4399292731551,2.94472584311026,-2.55201448020214,3.45017927673779,-3.18469944320539,1.76330914723155,1.16547959080799,-1.18835541371558,1.92804127517302,-0.62276936312748,"CD4+/CD45RA+/CD25-_Naive_T"
"cell21612",7.26607559038983,29.5003328541342,-3.69308714481208,7.89257509083024,13.6985613778583,12.633484313461,7.43824236963295,-0.860299565447228,-10.4921383021269,-4.70951492548796,-3.0607361875063,4.10209170916899,6.06412679672074,-10.1144794175145,14.0421416111668,-7.19015261823179,5.88527295146926,-1.68296694265073,-8.31407987271508,2.84086608253754,-6.81864586579146,11.7896991758926,"CD8+_Cytotoxic_T"
"cell21618",4.48897627891436,-5.08437728240836,-3.29512511606056,0.899940216360954,-5.86867668922566,-0.254872775330056,0.689596915561489,-0.231760007925222,-2.38065341330789,-1.62741246145307,-0.443376516321714,0.365929919593183,1.67082068601054,-2.22976510977927,-0.0161659134124933,0.659201473928553,-0.1017763587844,-1.29163648216774,-0.420590513245537,-0.790097250255911,-0.792832061308407,-1.99985345744193,"CD4+/CD25_T_Reg"
"cell21719",4.89071425378146,-5.73992251167305,-3.6441361971495,-0.668295315603822,-5.60558759748873,2.27477736330607,4.75123989895728,-1.63234547656469,0.575510179183826,-0.029365666271804,-1.15483969406371,-1.15563389294205,0.770157763747211,0.244166658023283,2.17775995663382,1.33757829343105,-0.626618530130729,2.19670087024631,-0.604121696219463,0.00726641014081898,-2.38639952780391,-2.62735559081689,"CD4+/CD25_T_Reg"
"cell21753",5.43195089560191,-3.62626938993597,-5.52555257911027,-0.883121644600012,-6.00108441871448,1.6048175576656,2.0893126219209,1.92969333095595,-2.14298475284203,0.0814809321977935,2.04352459653918,0.46555867083725,-0.156241768870307,-2.48673625706229,0.880859995173691,0.0135635493668349,-0.244488770632592,-0.624969185918816,1.18808117900796,0.902255523683615,1.01997883092157,-0.475819819859079,"CD4+/CD45RA+/CD25-_Naive_T"
"cell21858",3.22167682202552,-5.47100868030176,-2.75922924001269,2.07891272664706,-3.737739560422,0.886513006692291,2.1661682466464,0.129464648086754,-0.701620616932719,0.412001055043758,-0.878708292552389,1.31395803950522,-0.324618442532294,1.61532667433559,2.50312933366191,0.228563981128493,-1.99031084459699,1.34447561388048,1.85538076203375,0.448812834636342,1.13182711050545,0.433019536122825,"CD4+/CD25_T_Reg"
"cell21863",7.6945999274906,38.1184203695362,2.15604053936642,4.54653088297726,2.40330632228793,15.9401873586292,11.5703520516369,-4.41254570744532,16.7476794446645,0.683845034300657,-4.36275930441807,17.8168283291717,5.9996937010316,-2.81852464903632,6.04692924074622,-5.45238878213144,-1.07768715218729,11.987088903775,-24.7421165996987,-17.8225082941993,-13.1868003229196,9.24601612001358,"CD8+_Cytotoxic_T"
"cell21954",4.71113227542419,27.4076771180225,12.9403769262663,-13.3874990982693,-16.7882934713272,-4.00957510354267,-13.4580289677121,1.39388317846532,-1.45975647298527,-5.82755277473599,-1.92283661393307,0.368827092934958,-3.35979016213247,-2.40858424694303,4.60517977916562,-1.78022026149179,-3.08336373779193,-7.19830801883329,4.12730553636082,11.6223175541575,6.91096810494302,-11.0638489785792,"CD19+_B"
"cell21992",4.51618565154007,-2.39287678061314,-3.86120401366352,-3.42401900700047,2.20032255997501,-0.28279871235885,0.189424276029014,-0.97519682089154,0.499150632382418,1.04454370567245,1.07386204904066,-2.53669142921147,-1.06776225557607,-1.02230624636136,-1.8749172286897,5.07668832921349,1.52075625092771,-2.62647480335242,-0.751184130678286,-1.68167031460697,4.0127751813317,1.12758957348628,"CD4+/CD45RA+/CD25-_Naive_T"
"cell22081",3.21946535870737,-6.51418319601916,-2.79954790362232,2.27450762244458,-5.27666593773406,0.954605287963323,2.65877791973922,0.691643243737333,2.63170378978588,1.89139642190368,2.48940887742044,-1.88885866737708,-0.509552876950704,-2.10429023743145,-0.624510329170708,0.342480991290633,-1.22509615537161,-1.95159059392971,-0.787732387916227,1.12840472901159,-2.14179520915234,0.886670370373442,"CD4+/CD25_T_Reg"
"cell22096",3.32339879548408,-3.08699946451631,1.64061340869582,12.2346675560714,0.638801638139133,3.81899583027495,-12.1716530961429,-0.959054453401321,4.02669307002498,-0.50559793554439,-2.65976763832795,3.06518377918922,0.488013830466051,-0.346520246676398,-1.73366116183507,0.891555803454544,-0.697158120895564,0.188528421355995,0.114851058635328,-0.832876639780075,2.5171937153478,2.62693328270604,"CD14+_Monocyte"
"cell22121",5.25322754561608,0.945886226413277,-7.95620483398652,-1.28922710342462,-3.32315909994427,0.161926637801049,3.53690290937451,1.04532909991459,1.54797325198886,0.547858087495052,2.89675960201757,-1.31850832391709,-1.11916645705359,-1.52266778553306,-1.82190938727945,-2.04473083004115,1.07379030800796,1.04120421141347,-0.887633607884976,-0.3819860094322,4.12130832782374,6.36200901779988,"CD8+_Cytotoxic_T"
"cell22176",3.06098025707685,-1.96686947865704,-3.00827190814696,-4.09530398964283,3.20004470003666,1.60251182100151,-2.23230049734521,0.902151563363648,2.21654792725304,4.61614741616098,-0.307597503980268,-2.85797006489758,2.36520533472086,1.63692578959753,-1.94986524225406,0.420410006539711,-0.147755150933569,0.432904447432931,4.07311386698622,0.537231554862884,0.42437590058792,2.37720580618846,"CD8+/CD45RA+_Naive_Cytotoxic"
"cell22201",4.26030836480961,-6.57988340137468,-3.58897227101564,1.4352340432693,-5.97358926208978,0.268589123707322,1.76124642228764,-0.554712450387569,-0.624668552555755,-0.684611660698816,-0.825465730029413,0.202120414373793,-1.37440680493436,-2.39484483978231,-1.03929092765652,-1.25255866244001,-0.692363610996087,-1.19652376249391,-1.05706932445899,-0.570157693818113,-0.708980428257724,-1.17536845313063,"CD8+/CD45RA+_Naive_Cytotoxic"
"cell22227",8.22948157124975,9.16824380707708,-11.0381988799611,5.60843080574504,-5.8753695430438,7.13092546459024,-6.25165407017939,6.36040596464994,-0.386369126119088,2.00428769978203,-5.01484111292635,2.65032442230188,-1.65327752338796,4.26509598879185,-0.950516021584659,-2.75515689213061,2.35015004237843,3.95090300235724,3.74308323076774,-1.06851506819001,-1.84785843300958,-2.85468593373576,"CD14+_Monocyte"
"cell22236",-37.1083811273076,-2.97962211384311,1.99820061794923,-1.16689488593414,2.39380393150305,1.31705415676115,1.08877295793058,-0.780004204256343,-1.35784945295904,0.855851908346905,-4.0165337936554,2.6928887597411,-9.03858561420637,-1.41967542811108,2.41755159527038,-1.20032201921695,-0.977136911218623,0.842162453147682,-1.08787805284194,1.09374135521623,-2.7303413418552,-0.721703163185359,"Dendritic"
"cell22277",1.70123843283925,15.2110825191057,13.7711964597784,-7.636206714195,-6.32495189581144,-1.64412589024645,-3.90743554939527,4.30860390024279,0.25916516592397,0.657025183467775,1.66202779332012,-2.19624697193037,-2.07129401967705,-0.347013894713114,-0.612153082012607,3.83056313058847,-0.864405434658897,0.684231422421245,-2.13076988370387,-0.41176114427566,-1.89288029500031,-0.796650349827023,"CD19+_B"
